Life Cycle Impact Assessment,GWP,ODP,POCP,AP,EP,Total PE,PENRT,PENRM,PENRE,PERT,PERM,PERE,ADP elem.,ADP fossil
Cost Group 324 Unterböden und BodenplattenGründung : G_Bodenplatte_Stahlbeton-Ortbauweise_C25/30_250mm_2% -> Baustoff  Transportbeton C20/25,0.2033329471,9.3319001572e-16,3.0363766515e-06,0.00030344618214,5.7166567649e-05,1.1803516522,0.9893480498,0.0,0.9893480498,0.1910036024,0.0,0.1910036024,1.6923327058e-08,0.9356080222
Cost Group 324 Unterböden und BodenplattenGründung : G_Bodenplatte_Stahlbeton-Ortbauweise_C25/30_250mm_2% -> Baustoff  Bewehrungsstahl,0.0910467611,2.7783049188e-15,3.5440730177e-05,0.00017087091056,2.3232916483e-05,1.6771083186,1.1723493649,0.0,1.1723493649,0.5047589536,0.0,0.5047589536,3.0672057599e-08,1.0162463031
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm,0.2436693348,5.814178216e-14,4.8569032355e-05,0.00041735477518,7.4604453864e-05,4.6450890403,4.1992649403,0.0,4.1992649403,0.4458241,0.0,0.4458241,2.0436720413e-07,4.049048187
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  Voranstrich (Kunstharz),0.0310614276,5.2534146723e-15,1.8193420929e-05,9.0086379212e-05,1.6311118852e-05,0.7356210732,0.6149334163,0.0,0.6149334163,0.1206876569,0.0,0.1206876569,1.7657965615e-07,0.5894298418
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  Zementestrich,0.1775912629,5.2606424043e-14,1.8385213491e-05,0.00023537859304,3.7317519712e-05,1.5727358503,1.3057755847,0.0,1.3057755847,0.2669602656,0.0,0.2669602656,1.8105292042e-08,1.2085912572
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  PE-Noppenfolie zur Abdichtung,0.0074538380295,2.6875578736e-17,9.3781539174e-07,5.5332267785e-06,6.817362728e-07,0.1127916275,0.1076580209,0.0,0.1076580209,0.0051336066404,0.0,0.0051336066404,1.7269177047e-09,0.1051812323
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  Bitumenbahnen V 60,0.0275628063,2.5506786606e-16,1.1052582542e-05,8.635657615e-05,2.0294079028e-05,2.2239404893,2.1708979184,0.0,2.1708979184,0.0530425709,0.0,0.0530425709,7.9553382313e-09,2.1458458557
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 6,1.4067566657,1.569550316e-10,0.0020112844768,0.0030080832358,0.00077765230629,25.0179079666,22.7441411216,0.0423771178,22.7017640037,2.273766845,0.0,2.273766845,2.4311232265e-06,21.9518101143
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 6 -> Baustoff  Innenfarbe Dispersionsfarbe scheuerfest,0.0766042358,1.1496546532e-15,3.1739676548e-05,0.00026947853915,2.2588045593e-05,1.9052165879,1.6925424398,0.0,1.6925424398,0.2126741481,0.0,0.2126741481,3.3512684892e-07,1.6198499671
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 6 -> Baustoff  Gipsputz (Gips),0.0412176886,4.9800288436e-16,5.860094741e-06,6.1616280339e-05,9.513564508e-06,0.7251478099,0.6140625195,0.0,0.6140625195,0.1110852904,0.0,0.1110852904,6.2678483124e-09,0.5854933447
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 6 -> Baustoff  Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -,0.3119752097,1.3732891137e-10,6.5133935767e-05,0.00073825710884,0.00048065075607,2.1654359779,1.9439214117,0.0,1.9439214117,0.2215145663,0.0,0.2215145663,4.44250564e-07,1.8203675091
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 6 -> Baustoff  Kunstharzputz,0.1902916095,1.617791491e-14,0.0002492304575,0.00057276402056,7.9926709784e-05,4.8853169431,4.3322982079,0.0,4.3322982079,0.5530187351,0.0,0.5530187351,5.2326298335e-07,4.1648572596
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 6 -> Baustoff  Dämmplatte mit Neopor® Plus,0.4236409205,1.9583239001e-11,0.0012734063386,0.00039906566575,4.5633556164e-05,6.3937344877,6.1927471123,0.0423771178,6.1503699945,0.2009873753,0.0,0.2009873753,3.2621696877e-07,6.0964433753
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 6 -> Baustoff  Kunstharzestrich,0.0775895872,7.8878483081e-16,1.2068287363e-05,0.00010775559031,1.9449609493e-05,1.6150807455,1.4701221184,0.0,1.4701221184,0.1449586271,0.0,0.1449586271,1.1103538077e-08,1.4175127689
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 6 -> Baustoff  Kunstharzputz,0.2854374142,2.4266872366e-14,0.00037384568625,0.00085914603084,0.00011989006468,7.3279754146,6.4984473119,0.0,6.4984473119,0.8295281027,0.0,0.8295281027,7.8489447503e-07,6.2472858895
Cost Group 331 Tragende AußenwändeAußenwände : Mauerziegel_270mm_E,0.3119752097,1.3732891137e-10,6.5133935767e-05,0.00073825710884,0.00048065075607,2.1654359779,1.9439214117,0.0,1.9439214117,0.2215145663,0.0,0.2215145663,4.44250564e-07,1.8203675091
Cost Group 331 Tragende AußenwändeAußenwände : Mauerziegel_270mm_E -> Baustoff  Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -,0.3119752097,1.3732891137e-10,6.5133935767e-05,0.00073825710884,0.00048065075607,2.1654359779,1.9439214117,0.0,1.9439214117,0.2215145663,0.0,0.2215145663,4.44250564e-07,1.8203675091
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3,0.4411189706,2.7951115322e-12,9.3245210386e-05,0.0010831460851,0.00019563963044,6.0318382225,5.3981926133,0.0,5.3981926133,0.6336456092,0.0,0.6336456092,2.0968641646e-06,5.1511021901
"Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff  Elastomer Fugenbänder, Polyurethan",0.1047618121,1.2479189086e-15,1.9274892127e-05,0.0001468486094,2.6903973075e-05,1.6830567931,1.450153287,0.0,1.450153287,0.232903506,0.0,0.232903506,4.8374649076e-08,1.3645687296
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Blendrahmen PVC-U,0.150195949,2.7929383719e-12,3.0015997357e-05,0.00021234637588,2.8020991662e-05,2.0048644438,1.7842320085,0.0,1.7842320085,0.2206324353,0.0,0.2206324353,1.9810618009e-06,1.6774581052
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Isolierglas 2-Scheiben,0.1861612095,9.2524132895e-16,4.3954320902e-05,0.00072395109977,0.00014071466571,2.3439169856,2.1638073178,0.0,2.1638073178,0.1801096678,0.0,0.1801096678,6.7427714625e-08,2.1090753553
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Flügelrahmen PVC-U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe)",0.9769595315,1.9624472573e-11,0.0019085507697,0.0019387313075,0.00026489994012,20.2221075908,18.4936147506,0.0423771178,18.4512376328,1.7284928403,0.0,1.7284928403,1.6454779652e-06,17.9260992934
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzputz",0.1902916095,1.617791491e-14,0.0002492304575,0.00057276402056,7.9926709784e-05,4.8853169431,4.3322982079,0.0,4.3322982079,0.5530187351,0.0,0.5530187351,5.2326298335e-07,4.1648572596
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Dämmplatte mit Neopor® Plus",0.4236409205,1.9583239001e-11,0.0012734063386,0.00039906566575,4.5633556164e-05,6.3937344877,6.1927471123,0.0423771178,6.1503699945,0.2009873753,0.0,0.2009873753,3.2621696877e-07,6.0964433753
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzestrich",0.0775895872,7.8878483081e-16,1.2068287363e-05,0.00010775559031,1.9449609493e-05,1.6150807455,1.4701221184,0.0,1.4701221184,0.1449586271,0.0,0.1449586271,1.1103538077e-08,1.4175127689
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzputz",0.2854374142,2.4266872366e-14,0.00037384568625,0.00085914603084,0.00011989006468,7.3279754146,6.4984473119,0.0,6.4984473119,0.8295281027,0.0,0.8295281027,7.8489447503e-07,6.2472858895
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich",0.1178219245,1.6476575376e-15,3.7599771289e-05,0.00033109481949,3.2101610101e-05,2.6303643978,2.3066049593,0.0,2.3066049593,0.3237594385,0.0,0.3237594385,3.4139469723e-07,2.2053433118
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich -> Baustoff  Innenfarbe Dispersionsfarbe scheuerfest",0.0766042358,1.1496546532e-15,3.1739676548e-05,0.00026947853915,2.2588045593e-05,1.9052165879,1.6925424398,0.0,1.6925424398,0.2126741481,0.0,0.2126741481,3.3512684892e-07,1.6198499671
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich -> Baustoff  Gipsputz (Gips)",0.0412176886,4.9800288436e-16,5.860094741e-06,6.1616280339e-05,9.513564508e-06,0.7251478099,0.6140625195,0.0,0.6140625195,0.1110852904,0.0,0.1110852904,6.2678483124e-09,0.5854933447
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5,1.2210272875,1.0993233104e-13,0.00049862610024,0.0029315637262,0.00084816660033,21.7214705716,16.2022809338,0.0017161643836,16.2005647694,5.5191896378,0.0127123288,5.5064773091,1.0135303839e-06,14.9323551892
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Kunstharzputz,0.1949984691,1.657807535e-14,0.00025539516846,0.00058693132849,8.1903695539e-05,5.0061551713,4.4394575276,0.0,4.4394575276,0.5666976438,0.0,0.5666976438,5.36205884e-07,4.2678749304
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Transportbeton C20/25,0.3936866491,1.806812204e-15,5.8789338692e-06,0.00058752264373,0.00011068405185,2.2853585382,1.9155435659,0.0,1.9155435659,0.3698149724,0.0,0.3698149724,3.2766396281e-08,1.8114938696
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Bewehrungsstahl,0.4546214382,1.387283812e-14,0.0001769652817,0.00085320529996,0.0001160083212,8.3742616068,5.8538617737,0.0,5.8538617737,2.5203998331,0.0,2.5203998331,1.5315399221e-07,5.0743963913
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Mineralwolle (Boden-Dämmung),0.0291393513,5.0934776127e-16,6.5720083216e-06,0.00012469527297,1.9077906705e-05,0.4459479501,0.3854965709,0.0,0.3854965709,0.0604513792,0.0,0.0604513792,6.1420594902e-09,0.3691599341
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  PE/PP Vlies,0.0264402436,1.3189049987e-16,2.4342680305e-06,1.3867874183e-05,2.0527958904e-06,0.3985220609,0.3751016007,0.0,0.3751016007,0.0234204602,0.0,0.0234204602,2.2040100946e-09,0.3664370972
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Estrichmörtel-Zementestrich,0.1135210959,2.2875835616e-14,2.0797369863e-05,0.00019704109589,2.8984109589e-05,0.8921512329,0.7830794521,0.0017161643836,0.7813632877,0.1090717808,0.0127123288,0.0963594521,1.2735846575e-07,0.7392219178
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Linoleum,0.0086200403407,5.4157531488e-14,3.0583069988e-05,0.00056830021102,0.00048945571955,4.3190740114,2.4497404429,0.0,2.4497404429,1.8693335684,0.0,1.8693335684,1.5569957605e-07,2.3037710488
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01,1.0433065564,3.2257725674e-14,0.00043823938403,0.0020276592722,0.00030859606859,15.6657753164,12.2088628671,0.0,12.2088628671,3.4569124492,0.0,3.4569124492,7.2212627249e-07,11.1537651913
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01 -> Baustoff  Kunstharzputz,0.1949984691,1.657807535e-14,0.00025539516846,0.00058693132849,8.1903695539e-05,5.0061551713,4.4394575276,0.0,4.4394575276,0.5666976438,0.0,0.5666976438,5.36205884e-07,4.2678749304
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01 -> Baustoff  Transportbeton C20/25,0.3936866491,1.806812204e-15,5.8789338692e-06,0.00058752264373,0.00011068405185,2.2853585382,1.9155435659,0.0,1.9155435659,0.3698149724,0.0,0.3698149724,3.2766396281e-08,1.8114938696
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01 -> Baustoff  Bewehrungsstahl,0.4546214382,1.387283812e-14,0.0001769652817,0.00085320529996,0.0001160083212,8.3742616068,5.8538617737,0.0,5.8538617737,2.5203998331,0.0,2.5203998331,1.5315399221e-07,5.0743963913
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01,0.1777207312,7.7674605366e-14,6.0386716203e-05,0.00090390445406,0.00053957053174,6.0556952552,3.9934180666,0.0017161643836,3.9917019022,2.0622771886,0.0127123288,2.0495648598,2.9140411139e-07,3.7785899979
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  Mineralwolle (Boden-Dämmung),0.0291393513,5.0934776127e-16,6.5720083216e-06,0.00012469527297,1.9077906705e-05,0.4459479501,0.3854965709,0.0,0.3854965709,0.0604513792,0.0,0.0604513792,6.1420594902e-09,0.3691599341
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  PE/PP Vlies,0.0264402436,1.3189049987e-16,2.4342680305e-06,1.3867874183e-05,2.0527958904e-06,0.3985220609,0.3751016007,0.0,0.3751016007,0.0234204602,0.0,0.0234204602,2.2040100946e-09,0.3664370972
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  Estrichmörtel-Zementestrich,0.1135210959,2.2875835616e-14,2.0797369863e-05,0.00019704109589,2.8984109589e-05,0.8921512329,0.7830794521,0.0017161643836,0.7813632877,0.1090717808,0.0127123288,0.0963594521,1.2735846575e-07,0.7392219178
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  Linoleum,0.0086200403407,5.4157531488e-14,3.0583069988e-05,0.00056830021102,0.00048945571955,4.3190740114,2.4497404429,0.0,2.4497404429,1.8693335684,0.0,1.8693335684,1.5569957605e-07,2.3037710488
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 11,0.6213025176,1.8026799308e-12,0.00012205332989,0.00079385356259,8.7706069554e-05,9.5109266655,8.8289789151,0.0108692318,8.8181096833,0.6819477504,0.0063054304598,0.67564232,0.00041960791573,8.5743033791
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 11 -> Baustoff  Gipsputz (Gips-Kalk-Putz),0.007822209624,8.3734839019e-17,4.9705693288e-07,1.160538186e-05,1.9097220473e-06,0.1236691307,0.1047085175,0.0,0.1047085175,0.0189606132,0.0,0.0189606132,1.0674361661e-09,0.0998610829
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 11 -> Baustoff  XPS-Dämmstoff,0.3272897591,1.4881231757e-15,6.9123266483e-05,0.00021386797415,2.8756851339e-05,4.6357734274,4.3573995686,0.0,4.3573995686,0.2783738588,0.0,0.2783738588,2.3241457259e-08,4.2568959616
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 11 -> Baustoff  Nadelschnittholz - frisch (Durchschnitt DE),0.0067257957896,1.2779854478e-16,6.6022724801e-07,2.8231049595e-05,6.4857772264e-06,0.1293524535,0.0932643639,0.00019221041096,0.0930721535,0.0360880896,0.0054046546798,0.0306834349,2.5650659786e-09,0.084783665
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 11 -> Baustoff  Dampfbremse PE,0.0506033228,2.0825695463e-16,1.5844230735e-05,0.00027821396026,7.0342294019e-06,0.7728686885,0.7229231291,0.0,0.7229231291,0.0499455595,0.0,0.0499455595,0.00041946462034,0.7073965144
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 11 -> Baustoff  Nadelschnittholz - frisch (Durchschnitt DE),0.00056048298247,1.0649878732e-17,5.5018937334e-08,2.3525874662e-06,5.4048143553e-07,0.0107793711,0.0077720303227,1.6017534247e-05,0.0077560127885,0.0030073407988,0.00045038788998,0.0025569529088,2.1375549821e-10,0.0070653054144
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 11 -> Baustoff  Nadelschnittholz - frisch (Durchschnitt DE),0.00056048298247,1.0649878732e-17,5.5018937334e-08,2.3525874662e-06,5.4048143553e-07,0.0107793711,0.0077720303227,1.6017534247e-05,0.0077560127885,0.0030073407988,0.00045038788998,0.0025569529088,2.1375549821e-10,0.0070653054144
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 11 -> Baustoff  Dachziegel,0.2277404643,1.8007507175e-12,3.5818510614e-05,0.00025723002179,4.2438526668e-05,3.8277042232,3.5351392754,0.0106449863,3.5244942891,0.2925649478,0.0,0.2925649478,1.1599391888e-07,3.4112355445
Cost Group 361 DachkonstruktionenDächer : Sparrendach / Dämmung / Dampfbremse,0.3846188777,1.8241786751e-15,8.5627724466e-05,0.000520312984,4.2276857967e-05,5.5379945694,5.1735870615,0.00019221041096,5.1733948511,0.3644075079,0.0054046546798,0.3590028532,0.00041949042687,5.0490761409
Cost Group 361 DachkonstruktionenDächer : Sparrendach / Dämmung / Dampfbremse -> Baustoff  Nadelschnittholz - frisch (Durchschnitt DE),0.0067257957896,1.2779854478e-16,6.6022724801e-07,2.8231049595e-05,6.4857772264e-06,0.1293524535,0.0932643639,0.00019221041096,0.0930721535,0.0360880896,0.0054046546798,0.0306834349,2.5650659786e-09,0.084783665
Cost Group 361 DachkonstruktionenDächer : Sparrendach / Dämmung / Dampfbremse -> Baustoff  XPS-Dämmstoff,0.3272897591,1.4881231757e-15,6.9123266483e-05,0.00021386797415,2.8756851339e-05,4.6357734274,4.3573995686,0.0,4.3573995686,0.2783738588,0.0,0.2783738588,2.3241457259e-08,4.2568959616
Cost Group 361 DachkonstruktionenDächer : Sparrendach / Dämmung / Dampfbremse -> Baustoff  Dampfbremse PE,0.0506033228,2.0825695463e-16,1.5844230735e-05,0.00027821396026,7.0342294019e-06,0.7728686885,0.7229231291,0.0,0.7229231291,0.0499455595,0.0,0.0499455595,0.00041946462034,0.7073965144
Cost Group 363 DachbelägeDächer : Ziegeldeckung / Lattung,0.2288614303,1.8007720173e-12,3.5928548489e-05,0.00026193519672,4.3519489539e-05,3.8492629654,3.5506833361,0.0106770214,3.5400063147,0.2985796294,0.00090077577996,0.2976788536,1.1642142987e-07,3.4253661553
Cost Group 363 DachbelägeDächer : Ziegeldeckung / Lattung -> Baustoff  Nadelschnittholz - frisch (Durchschnitt DE),0.00056048298247,1.0649878732e-17,5.5018937334e-08,2.3525874662e-06,5.4048143553e-07,0.0107793711,0.0077720303227,1.6017534247e-05,0.0077560127885,0.0030073407988,0.00045038788998,0.0025569529088,2.1375549821e-10,0.0070653054144
Cost Group 363 DachbelägeDächer : Ziegeldeckung / Lattung -> Baustoff  Nadelschnittholz - frisch (Durchschnitt DE),0.00056048298247,1.0649878732e-17,5.5018937334e-08,2.3525874662e-06,5.4048143553e-07,0.0107793711,0.0077720303227,1.6017534247e-05,0.0077560127885,0.0030073407988,0.00045038788998,0.0025569529088,2.1375549821e-10,0.0070653054144
Cost Group 363 DachbelägeDächer : Ziegeldeckung / Lattung -> Baustoff  Dachziegel,0.2277404643,1.8007507175e-12,3.5818510614e-05,0.00025723002179,4.2438526668e-05,3.8277042232,3.5351392754,0.0106449863,3.5244942891,0.2925649478,0.0,0.2925649478,1.1599391888e-07,3.4112355445
Cost Group 364 DachbekleidungenDächer : GK Platte doppelt / Anstrich / Folie,0.007822209624,8.3734839019e-17,4.9705693288e-07,1.160538186e-05,1.9097220473e-06,0.1236691307,0.1047085175,0.0,0.1047085175,0.0189606132,0.0,0.0189606132,1.0674361661e-09,0.0998610829
Cost Group 364 DachbekleidungenDächer : GK Platte doppelt / Anstrich / Folie -> Baustoff  Gipsputz (Gips-Kalk-Putz),0.007822209624,8.3734839019e-17,4.9705693288e-07,1.160538186e-05,1.9097220473e-06,0.1236691307,0.1047085175,0.0,0.1047085175,0.0189606132,0.0,0.0189606132,1.0674361661e-09,0.0998610829
