Life Cycle Impact Assessment,GWP,ODP,POCP,AP,EP,Total PE,PENRT,PENRM,PENRE,PERT,PERM,PERE,ADP elem.,ADP fossil
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 4 -> Baustoff  Mauerziegel,0.5833093089,6.7302864198e-12,6.7376957564e-05,0.00094995651431,0.00010853054979,7.2191667121,6.024495125,0.0,6.024495125,1.1946715871,0.0,1.1946715871,4.3048048967e-08,5.6778718557
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 4 -> Baustoff  Kunstharzestrich,0.0840859482,8.5482759727e-16,1.3078731596e-05,0.00011677766706,2.1078071359e-05,1.7503069775,1.5932113665,0.0,1.5932113665,0.157095611,0.0,0.157095611,1.2033206529e-08,1.536197182
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 4 -> Baustoff  Kunstharzputz,0.3093362974,2.6298670293e-14,0.00040514674883,0.00093107994545,0.00012992812732,7.9415264744,7.0425442841,0.0,7.0425442841,0.8989821903,0.0,0.8989821903,8.5061151278e-07,6.7703538123
Cost Group 331 Tragende AußenwändeAußenwände : Mauerziegel_270mm_E,0.5833093089,6.7302864198e-12,6.7376957564e-05,0.00094995651431,0.00010853054979,7.2191667121,6.024495125,0.0,6.024495125,1.1946715871,0.0,1.1946715871,4.3048048967e-08,5.6778718557
Cost Group 331 Tragende AußenwändeAußenwände : Mauerziegel_270mm_E -> Baustoff  Mauerziegel,0.5833093089,6.7302864198e-12,6.7376957564e-05,0.00094995651431,0.00010853054979,7.2191667121,6.024495125,0.0,6.024495125,1.1946715871,0.0,1.1946715871,4.3048048967e-08,5.6778718557
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3,0.5750300867,3.643627533e-12,0.00012155179211,0.0014119582894,0.00025503023254,7.8629319686,7.0369296566,0.0,7.0369296566,0.826002312,0.0,0.826002312,2.7334122145e-06,6.7148296407
"Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff  Elastomer Fugenbänder, Polyurethan",0.136564505,1.6267514345e-15,2.5126198666e-05,0.00019142765154,3.5071250616e-05,2.1939847481,1.890378392,0.0,1.890378392,0.3036063561,0.0,0.3036063561,6.3059810403e-08,1.7788128082
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Flügelrahmen PVC-U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Isolierglas 2-Scheiben,0.2426744338,1.206118161e-15,5.729759689e-05,0.00094372196934,0.0001834316178,3.0554632134,2.8206773964,0.0,2.8206773964,0.234785817,0.0,0.234785817,8.7896842278e-08,2.7493303739
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Blendrahmen PVC-U,0.1957911478,3.6407946634e-12,3.9127996555e-05,0.00027680866856,3.6527364131e-05,2.6134840071,2.3258738683,0.0,2.3258738683,0.2876101389,0.0,0.2876101389,2.5824555618e-06,2.1866864585
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe)",0.3934222456,2.715349789e-14,0.00041822548042,0.0010478576125,0.00015100619868,9.6918334518,8.6357556506,0.0,8.6357556506,1.0560778013,0.0,1.0560778013,8.6264471931e-07,8.3065509943
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzestrich",0.0840859482,8.5482759727e-16,1.3078731596e-05,0.00011677766706,2.1078071359e-05,1.7503069775,1.5932113665,0.0,1.5932113665,0.157095611,0.0,0.157095611,1.2033206529e-08,1.536197182
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzputz",0.3093362974,2.6298670293e-14,0.00040514674883,0.00093107994545,0.00012992812732,7.9415264744,7.0425442841,0.0,7.0425442841,0.8989821903,0.0,0.8989821903,8.5061151278e-07,6.7703538123
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich",0.1276868275,1.785611334e-15,4.0747895868e-05,0.00035881647054,3.4789388892e-05,2.8505975144,2.499730596,0.0,2.499730596,0.3508669184,0.0,0.3508669184,3.6997872848e-07,2.3899905915
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich -> Baustoff  Innenfarbe Dispersionsfarbe scheuerfest",0.0830180961,1.2459120492e-15,3.4397151646e-05,0.00029204122992,2.447928001e-05,2.0647350893,1.8342543246,0.0,1.8342543246,0.2304807647,0.0,0.2304807647,3.6318609061e-07,1.7554755127
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich -> Baustoff  Gipsputz (Gips)",0.0446687314,5.3969928482e-16,6.3507442226e-06,6.6775240619e-05,1.0310108882e-05,0.7858624251,0.6654762714,0.0,0.6654762714,0.1203861537,0.0,0.1203861537,6.7926378699e-09,0.6345150788
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 4,0.8817734266,1.9184207707e-12,0.00031230109064,0.0029313511438,0.00057769436466,29.1755536632,11.5362586624,0.0467512987,11.4895073636,17.6392950008,0.0874414678,17.551853533,0.00039161437755,10.6747438838
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 4 -> Baustoff  Kalk-Gips-Innenputz,0.0353642869,2.2708643456e-16,3.4691729122e-07,4.4509665409e-05,8.8360348589e-06,0.3871016357,0.3313100707,0.0,0.3313100707,0.055791565,0.0,0.055791565,3.4467514551e-09,0.3173539411
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 4 -> Baustoff  Balkenschichtholz (Durchschnitt DE),0.0424210138,1.0222247948e-15,1.7734642924e-05,0.00017227208658,3.8769038744e-05,1.371532541,0.5969195641,0.0090228903896,0.5878966737,0.7746129769,0.0133540024,0.7612589745,2.2312650988e-08,0.5392137363
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 4 -> Baustoff  Konstruktionsvollholz (Durchschnitt DE),0.0115898664,2.8592730334e-16,8.4850779271e-06,5.9943015934e-05,1.3343171822e-05,0.4590911839,0.1575442046,0.0026653689351,0.1548788357,0.3015469793,0.0049973416551,0.2965496377,5.3105109122e-09,0.1374876434
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 4 -> Baustoff  eLCA Luftschicht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 4 -> Baustoff  Brettsperrholz (Durchschnitt DE),0.1594204954,3.9105339759e-15,8.7249658553e-05,0.00060612797828,0.00013494510628,5.0207323194,2.1993294987,0.0240310043,2.1752984944,2.8214028207,0.0,2.8214028207,9.9915901677e-08,2.0147126122
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 4 -> Baustoff  Konstruktionsvollholz (Durchschnitt DE),0.0115898664,2.8592730334e-16,8.4850779271e-06,5.9943015934e-05,1.3343171822e-05,0.4590911839,0.1575442046,0.0026653689351,0.1548788357,0.3015469793,0.0049973416551,0.2965496377,5.3105109122e-09,0.1374876434
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 4 -> Baustoff  Dampfbremse PE,0.0471970597,1.9423854762e-16,1.4777707528e-05,0.0002594865351,6.5607340945e-06,0.7208445539,0.6742609815,0.0,0.6742609815,0.0465835724,0.0,0.0465835724,0.00039122918502,0.6597795103
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 4 -> Baustoff  Estrichmörtel-Calciumsulfatestrich,0.4034216104,1.8898568416e-12,6.2484405195e-05,0.00066693506494,0.00011945548052,5.7940354286,5.2910181818,0.0080032207792,5.283014961,0.5030172468,0.0592831169,0.4437341299,1.6471814026e-07,5.0894555844
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 4 -> Baustoff  Massivholzparkett (Durchschnitt DE),0.1707692276,2.2637990733e-14,0.00011273760329,0.0010621337817,0.00024244162652,14.9631248168,2.1283319564,0.0003634454302,2.127968511,12.8347928604,0.0048096651652,12.8299831952,8.4178063869e-08,1.7792532128
Cost Group 351 DeckenkonstruktionenDecken : Holzrahmen - Dämmung,0.2603855289,5.7316998119e-15,0.00012230137462,0.00094279576214,0.00020923652353,7.6975488639,3.4426475426,0.0383846325,3.4042629101,4.2549013212,0.0233486857,4.2315526355,1.3629632594e-07,3.1462555763
Cost Group 351 DeckenkonstruktionenDecken : Holzrahmen - Dämmung -> Baustoff  Kalk-Gips-Innenputz,0.0353642869,2.2708643456e-16,3.4691729122e-07,4.4509665409e-05,8.8360348589e-06,0.3871016357,0.3313100707,0.0,0.3313100707,0.055791565,0.0,0.055791565,3.4467514551e-09,0.3173539411
Cost Group 351 DeckenkonstruktionenDecken : Holzrahmen - Dämmung -> Baustoff  Balkenschichtholz (Durchschnitt DE),0.0424210138,1.0222247948e-15,1.7734642924e-05,0.00017227208658,3.8769038744e-05,1.371532541,0.5969195641,0.0090228903896,0.5878966737,0.7746129769,0.0133540024,0.7612589745,2.2312650988e-08,0.5392137363
Cost Group 351 DeckenkonstruktionenDecken : Holzrahmen - Dämmung -> Baustoff  Konstruktionsvollholz (Durchschnitt DE),0.0115898664,2.8592730334e-16,8.4850779271e-06,5.9943015934e-05,1.3343171822e-05,0.4590911839,0.1575442046,0.0026653689351,0.1548788357,0.3015469793,0.0049973416551,0.2965496377,5.3105109122e-09,0.1374876434
Cost Group 351 DeckenkonstruktionenDecken : Holzrahmen - Dämmung -> Baustoff  eLCA Luftschicht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cost Group 351 DeckenkonstruktionenDecken : Holzrahmen - Dämmung -> Baustoff  Brettsperrholz (Durchschnitt DE),0.1594204954,3.9105339759e-15,8.7249658553e-05,0.00060612797828,0.00013494510628,5.0207323194,2.1993294987,0.0240310043,2.1752984944,2.8214028207,0.0,2.8214028207,9.9915901677e-08,2.0147126122
Cost Group 351 DeckenkonstruktionenDecken : Holzrahmen - Dämmung -> Baustoff  Konstruktionsvollholz (Durchschnitt DE),0.0115898664,2.8592730334e-16,8.4850779271e-06,5.9943015934e-05,1.3343171822e-05,0.4590911839,0.1575442046,0.0026653689351,0.1548788357,0.3015469793,0.0049973416551,0.2965496377,5.3105109122e-09,0.1374876434
Cost Group 352 DeckenbelägeDecken : Estrich - Dämmung,0.6213878977,1.9126890708e-12,0.00018999971601,0.0019885553817,0.00036845784113,21.4780047993,8.0936111197,0.0083666662094,8.0852444535,13.3843936796,0.064092782,13.3203008975,0.00039147808122,7.5284883075
Cost Group 352 DeckenbelägeDecken : Estrich - Dämmung -> Baustoff  Dampfbremse PE,0.0471970597,1.9423854762e-16,1.4777707528e-05,0.0002594865351,6.5607340945e-06,0.7208445539,0.6742609815,0.0,0.6742609815,0.0465835724,0.0,0.0465835724,0.00039122918502,0.6597795103
Cost Group 352 DeckenbelägeDecken : Estrich - Dämmung -> Baustoff  Estrichmörtel-Calciumsulfatestrich,0.4034216104,1.8898568416e-12,6.2484405195e-05,0.00066693506494,0.00011945548052,5.7940354286,5.2910181818,0.0080032207792,5.283014961,0.5030172468,0.0592831169,0.4437341299,1.6471814026e-07,5.0894555844
Cost Group 352 DeckenbelägeDecken : Estrich - Dämmung -> Baustoff  Massivholzparkett (Durchschnitt DE),0.1707692276,2.2637990733e-14,0.00011273760329,0.0010621337817,0.00024244162652,14.9631248168,2.1283319564,0.0003634454302,2.127968511,12.8347928604,0.0048096651652,12.8299831952,8.4178063869e-08,1.7792532128
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 6,0.4623509848,2.799972634e-12,8.350114405e-05,0.00090998907328,9.3233238386e-05,7.7063819434,7.0448526974,0.0177850997,7.0270675977,0.661529246,0.020615169,0.640914077,0.00065224250943,6.8234660967
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 6 -> Baustoff  Gipsputz (Gips-Kalk-Putz),0.012159455,1.3016398856e-16,7.7266420625e-07,1.8040314036e-05,2.9686214441e-06,0.1922409776,0.1627671162,0.0,0.1627671162,0.0294738614,0.0,0.0294738614,1.6593063358e-09,0.1552318844
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 6 -> Baustoff  Holzfaserdämmplatten,0.0058953766234,7.0126987013e-17,1.2795272727e-06,1.0852103896e-05,2.1580701299e-06,0.139232987,0.101934026,0.00090571428571,0.1010283117,0.037298961,0.0112802597,0.0260187013,7.468025974e-09,0.1194719481
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 6 -> Baustoff  eLCA Luftschicht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 6 -> Baustoff  Nadelschnittholz - frisch (Durchschnitt DE),0.0116167816,2.2073340236e-16,1.1403432412e-06,4.8760614918e-05,1.1202222033e-05,0.2234173105,0.1610860311,0.00033198545455,0.1607540456,0.0623312794,0.0093349092361,0.0529963701,4.430377057e-09,0.1464381841
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 6 -> Baustoff  Dampfbremse PE,0.0786617662,3.2373091271e-16,2.4629512546e-05,0.00043247755851,1.0934556824e-05,1.2014075899,1.1237683025,0.0,1.1237683025,0.0776392874,0.0,0.0776392874,0.00065204864169,1.0996325172
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 6 -> Baustoff  Dachziegel,0.3540176053,2.7992278787e-12,5.5679096783e-05,0.00039985848193,6.5969767956e-05,5.9500830785,5.4952972216,0.0165474,5.4787498216,0.4547858569,0.0,0.4547858569,1.8031002754e-07,5.302691563
Cost Group 361 DachkonstruktionenDächer : Sparrendach / Dämmung / Dampfbremse,0.0902785478,5.4446431506e-16,2.5769855787e-05,0.00048123817342,2.2136778857e-05,1.4248249003,1.2848543336,0.00033198545455,1.2845223481,0.1399705668,0.0093349092361,0.1306356575,0.00065205307207,1.2460707013
Cost Group 361 DachkonstruktionenDächer : Sparrendach / Dämmung / Dampfbremse -> Baustoff  eLCA Luftschicht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cost Group 361 DachkonstruktionenDächer : Sparrendach / Dämmung / Dampfbremse -> Baustoff  Nadelschnittholz - frisch (Durchschnitt DE),0.0116167816,2.2073340236e-16,1.1403432412e-06,4.8760614918e-05,1.1202222033e-05,0.2234173105,0.1610860311,0.00033198545455,0.1607540456,0.0623312794,0.0093349092361,0.0529963701,4.430377057e-09,0.1464381841
Cost Group 361 DachkonstruktionenDächer : Sparrendach / Dämmung / Dampfbremse -> Baustoff  Dampfbremse PE,0.0786617662,3.2373091271e-16,2.4629512546e-05,0.00043247755851,1.0934556824e-05,1.2014075899,1.1237683025,0.0,1.1237683025,0.0776392874,0.0,0.0776392874,0.00065204864169,1.0996325172
Cost Group 363 DachbelägeDächer : Ziegeldeckung / Lattung,0.3540176053,2.7992278787e-12,5.5679096783e-05,0.00039985848193,6.5969767956e-05,5.9500830785,5.4952972216,0.0165474,5.4787498216,0.4547858569,0.0,0.4547858569,1.8031002754e-07,5.302691563
Cost Group 363 DachbelägeDächer : Ziegeldeckung / Lattung -> Baustoff  Dachziegel,0.3540176053,2.7992278787e-12,5.5679096783e-05,0.00039985848193,6.5969767956e-05,5.9500830785,5.4952972216,0.0165474,5.4787498216,0.4547858569,0.0,0.4547858569,1.8031002754e-07,5.302691563
Cost Group 364 DachbekleidungenDächer : GK Platte doppelt / Anstrich / Folie,0.0180548316,2.0029097558e-16,2.052191479e-06,2.8892417932e-05,5.1266915739e-06,0.3314739646,0.2647011422,0.00090571428571,0.2637954279,0.0667728224,0.0112802597,0.0554925627,9.1273323098e-09,0.2747038324
Cost Group 364 DachbekleidungenDächer : GK Platte doppelt / Anstrich / Folie -> Baustoff  Gipsputz (Gips-Kalk-Putz),0.012159455,1.3016398856e-16,7.7266420625e-07,1.8040314036e-05,2.9686214441e-06,0.1922409776,0.1627671162,0.0,0.1627671162,0.0294738614,0.0,0.0294738614,1.6593063358e-09,0.1552318844
Cost Group 364 DachbekleidungenDächer : GK Platte doppelt / Anstrich / Folie -> Baustoff  Holzfaserdämmplatten,0.0058953766234,7.0126987013e-17,1.2795272727e-06,1.0852103896e-05,2.1580701299e-06,0.139232987,0.101934026,0.00090571428571,0.1010283117,0.037298961,0.0112802597,0.0260187013,7.468025974e-09,0.1194719481
