Life Cycle Impact Assessment,GWP,ODP,POCP,AP,EP,Total PE,PENRT,PENRM,PENRE,PERT,PERM,PERE,ADP elem.,ADP fossil
Cost Group 324 Unterböden und BodenplattenGründung : G_Bodenplatte_Stahlbeton-Ortbauweise_C25/30_250mm_2% -> Baustoff  Transportbeton C20/25,0.3321212226,1.524259661e-15,4.9595756143e-06,0.00049564479573,9.3375080698e-05,1.9279700586,1.6159874169,0.0,1.6159874169,0.3119826417,0.0,0.3119826417,2.7642328283e-08,1.5282091994
Cost Group 324 Unterböden und BodenplattenGründung : G_Bodenplatte_Stahlbeton-Ortbauweise_C25/30_250mm_2% -> Baustoff  Bewehrungsstahl,0.1487145199,4.5380448165e-15,5.7888398348e-05,0.00027909818131,3.7948324355e-05,2.7393655247,1.9148992332,0.0,1.9148992332,0.8244662915,0.0,0.8244662915,5.0099314533e-08,1.6599226518
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm,0.3980061203,9.4967982589e-14,7.9331985495e-05,0.00068170151568,0.00012185788279,7.5872241735,6.8590212566,0.0,6.8590212566,0.728202917,0.0,0.728202917,3.338105638e-07,6.61365929
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  Voranstrich (Kunstharz),0.050735306,8.5808548448e-15,2.971688204e-05,0.00014714584546,2.6642355868e-05,1.2015532837,1.0044237346,0.0,1.0044237346,0.1971295491,0.0,0.1971295491,2.8842276738e-07,0.9627665488
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  Zementestrich,0.2900751119,8.5926605222e-14,3.0030153357e-05,0.00038446413741,6.0953920409e-05,2.568884979,2.1328357746,0.0,2.1328357746,0.4360492044,0.0,0.4360492044,2.9572933534e-08,1.9740962386
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  PE-Noppenfolie zur Abdichtung,0.0121749959,4.3898198484e-17,1.5318146862e-06,9.0378960678e-06,1.1135385962e-06,0.1842322839,0.1758471218,0.0,0.1758471218,0.0083851620629,0.0,0.0083851620629,2.820723487e-09,0.1718015697
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  Bitumenbahnen V 60,0.0450207064,4.1662432356e-16,1.8053135412e-05,0.00014105363674,3.3148067915e-05,3.632553627,3.5459146256,0.0,3.5459146256,0.0866390014,0.0,0.0866390014,1.2994139405e-08,3.5049949329
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 4,0.9416434842,5.763015884e-12,0.00044877409719,0.0020092981817,0.00025094682776,16.849031124,14.6308544948,0.0,14.6308544948,2.2181766292,0.0,2.2181766292,1.0876564285e-06,13.9610676324
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 4 -> Baustoff  Innenfarbe Dispersionsfarbe scheuerfest,0.0707824594,1.0622830824e-15,2.9327521392e-05,0.00024899868182,2.0871397014e-05,1.7604237445,1.5639124279,0.0,1.5639124279,0.1965113166,0.0,0.1965113166,3.0965784468e-07,1.4967444451
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 4 -> Baustoff  Gipsputz (Gips),0.0380852226,4.6015561067e-16,5.4147386668e-06,5.693356002e-05,8.7905516682e-06,0.6700379532,0.5673949339,0.0,0.5673949339,0.1026430192,0.0,0.1026430192,5.791503741e-09,0.5409969622
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 4 -> Baustoff  Mauerziegel,0.4973381636,5.7383419704e-12,5.7446592806e-05,0.00080994700613,9.2534755591e-05,6.1551685547,5.1365738499,0.0,5.1365738499,1.0185947048,0.0,1.0185947048,3.6703404688e-08,4.8410377122
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 4 -> Baustoff  Kunstharzestrich,0.0716929259,7.2883868128e-16,1.1151120436e-05,9.9566370036e-05,1.79714761e-05,1.4923376753,1.3583956286,0.0,1.3583956286,0.1339420467,0.0,0.1339420467,1.0259690265e-08,1.3097844898
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 4 -> Baustoff  Kunstharzputz,0.2637447127,2.242263614e-14,0.00034543412389,0.0007938525637,0.00011077864739,6.7710631962,6.0045776544,0.0,6.0045776544,0.7664855419,0.0,0.7664855419,7.2524398515e-07,5.7725040232
Cost Group 331 Tragende AußenwändeAußenwände : Mauerziegel_270mm_E,0.4973381636,5.7383419704e-12,5.7446592806e-05,0.00080994700613,9.2534755591e-05,6.1551685547,5.1365738499,0.0,5.1365738499,1.0185947048,0.0,1.0185947048,3.6703404688e-08,4.8410377122
Cost Group 331 Tragende AußenwändeAußenwände : Mauerziegel_270mm_E -> Baustoff  Mauerziegel,0.4973381636,5.7383419704e-12,5.7446592806e-05,0.00080994700613,9.2534755591e-05,6.1551685547,5.1365738499,0.0,5.1365738499,1.0185947048,0.0,1.0185947048,3.6703404688e-08,4.8410377122
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3,0.5364086629,3.3989062808e-12,0.00011338786577,0.00131712527,0.00023790133633,7.3348245976,6.5643000528,0.0,6.5643000528,0.7705245447,0.0,0.7705245447,2.549824827e-06,6.2638336201
"Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff  Elastomer Fugenbänder, Polyurethan",0.1273922621,1.5174920098e-15,2.3438618158e-05,0.00017857057047,3.2715718858e-05,2.0466275635,1.7634126791,0.0,1.7634126791,0.2832148844,0.0,0.2832148844,5.8824450003e-08,1.6593403062
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Flügelrahmen PVC-U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Isolierglas 2-Scheiben,0.2263754047,1.1251102248e-15,5.344925083e-05,0.00088033765797,0.00017111158377,2.8502455349,2.6312289145,0.0,2.6312289145,0.2190166203,0.0,0.2190166203,8.1993323021e-08,2.5646738563
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Blendrahmen PVC-U,0.1826409961,3.3962636786e-12,3.6499996786e-05,0.00025821704157,3.4074033704e-05,2.4379514992,2.1696584592,0.0,2.1696584592,0.26829304,0.0,0.26829304,2.409007054e-06,2.0398194576
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe)",0.3354376386,2.3151474821e-14,0.00035658524433,0.00089341893373,0.00012875012349,8.2634008715,7.362973283,0.0,7.362973283,0.9004275885,0.0,0.9004275885,7.3550367542e-07,7.082288513
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzestrich",0.0716929259,7.2883868128e-16,1.1151120436e-05,9.9566370036e-05,1.79714761e-05,1.4923376753,1.3583956286,0.0,1.3583956286,0.1339420467,0.0,0.1339420467,1.0259690265e-08,1.3097844898
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzputz",0.2637447127,2.242263614e-14,0.00034543412389,0.0007938525637,0.00011077864739,6.7710631962,6.0045776544,0.0,6.0045776544,0.7664855419,0.0,0.7664855419,7.2524398515e-07,5.7725040232
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich",0.1088676819,1.522438693e-15,3.4742260059e-05,0.00030593224184,2.9661948682e-05,2.4304616977,2.1313073618,0.0,2.1313073618,0.2991543359,0.0,0.2991543359,3.1544934842e-07,2.0377414072
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich -> Baustoff  Innenfarbe Dispersionsfarbe scheuerfest",0.0707824594,1.0622830824e-15,2.9327521392e-05,0.00024899868182,2.0871397014e-05,1.7604237445,1.5639124279,0.0,1.5639124279,0.1965113166,0.0,0.1965113166,3.0965784468e-07,1.4967444451
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich -> Baustoff  Gipsputz (Gips)",0.0380852226,4.6015561067e-16,5.4147386668e-06,5.693356002e-05,8.7905516682e-06,0.6700379532,0.5673949339,0.0,0.5673949339,0.1026430192,0.0,0.1026430192,5.791503741e-09,0.5409969622
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5,3.1953528211,2.8768610473e-13,0.0013048736358,0.0076717207866,0.0022195994854,56.8437437701,42.4003661656,0.0044910959488,42.3958750696,14.4433776045,0.0332673774,14.4101102271,2.6523462698e-06,39.0770491096
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Kunstharzputz,0.5102989218,4.3383796888e-14,0.00066835334507,0.0015359629514,0.0002143369008,13.1007981663,11.6177855152,0.0,11.6177855152,1.4830126511,0.0,1.4830126511,1.4032176034e-06,11.1687644806
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Transportbeton C20/25,1.0302535886,4.7283156831e-15,1.5384805987e-05,0.0015375103867,0.00028965331155,5.9806418144,5.012858926,0.0,5.012858926,0.9677828885,0.0,0.9677828885,8.5747630592e-08,4.7405673123
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Bewehrungsstahl,1.1897161595,3.6304358532e-14,0.00046310718678,0.0022327854504,0.00030358659484,21.9149241978,15.3191938655,0.0,15.3191938655,6.5957303323,0.0,6.5957303323,4.0079451627e-07,13.2793812143
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Mineralwolle (Boden-Dämmung),0.0762558783,1.3329315589e-15,1.7198538923e-05,0.00032631980982,4.9925700786e-05,1.167018178,1.008820661,0.0,1.008820661,0.158197517,0.0,0.158197517,1.6073389448e-08,0.9660686938
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  PE/PP Vlies,0.0691924808,3.4514927319e-16,6.3703287371e-06,3.6291368216e-05,5.3720397624e-06,1.0429075619,0.9816176676,0.0,0.9816176676,0.0612898944,0.0,0.0612898944,5.7677579734e-09,0.9589431983
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Estrichmörtel-Zementestrich,0.2970776802,5.9864645629e-14,5.4425429424e-05,0.00051564434968,7.5849620469e-05,2.3347045458,2.0492704478,0.0044910959488,2.0447793518,0.2854340981,0.0332673774,0.2521667207,3.3328922047e-07,1.9344979957
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Linoleum,0.0225581119,1.4172690716e-13,8.0034000846e-05,0.0014872064704,0.0012808753172,11.3027493059,6.4108190826,0.0,6.4108190826,4.8919302233,0.0,4.8919302233,4.074561516e-07,6.0288262146
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01,2.7302686699,8.4416471104e-14,0.0011468453378,0.0053062587885,0.00080757680719,40.9963641785,31.9498383066,0.0,31.9498383066,9.0465258718,0.0,9.0465258718,1.8897597503e-06,29.1887130072
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01 -> Baustoff  Kunstharzputz,0.5102989218,4.3383796888e-14,0.00066835334507,0.0015359629514,0.0002143369008,13.1007981663,11.6177855152,0.0,11.6177855152,1.4830126511,0.0,1.4830126511,1.4032176034e-06,11.1687644806
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01 -> Baustoff  Transportbeton C20/25,1.0302535886,4.7283156831e-15,1.5384805987e-05,0.0015375103867,0.00028965331155,5.9806418144,5.012858926,0.0,5.012858926,0.9677828885,0.0,0.9677828885,8.5747630592e-08,4.7405673123
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01 -> Baustoff  Bewehrungsstahl,1.1897161595,3.6304358532e-14,0.00046310718678,0.0022327854504,0.00030358659484,21.9149241978,15.3191938655,0.0,15.3191938655,6.5957303323,0.0,6.5957303323,4.0079451627e-07,13.2793812143
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01,0.4650841512,2.0326963362e-13,0.00015802829793,0.0023654619981,0.0014120226783,15.8473795916,10.4505278589,0.0044910959488,10.446036763,5.3968517327,0.0332673774,5.3635843553,7.6258651949e-07,9.8883361024
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  Mineralwolle (Boden-Dämmung),0.0762558783,1.3329315589e-15,1.7198538923e-05,0.00032631980982,4.9925700786e-05,1.167018178,1.008820661,0.0,1.008820661,0.158197517,0.0,0.158197517,1.6073389448e-08,0.9660686938
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  PE/PP Vlies,0.0691924808,3.4514927319e-16,6.3703287371e-06,3.6291368216e-05,5.3720397624e-06,1.0429075619,0.9816176676,0.0,0.9816176676,0.0612898944,0.0,0.0612898944,5.7677579734e-09,0.9589431983
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  Estrichmörtel-Zementestrich,0.2970776802,5.9864645629e-14,5.4425429424e-05,0.00051564434968,7.5849620469e-05,2.3347045458,2.0492704478,0.0044910959488,2.0447793518,0.2854340981,0.0332673774,0.2521667207,3.3328922047e-07,1.9344979957
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  Linoleum,0.0225581119,1.4172690716e-13,8.0034000846e-05,0.0014872064704,0.0012808753172,11.3027493059,6.4108190826,0.0,6.4108190826,4.8919302233,0.0,4.8919302233,4.074561516e-07,6.0288262146
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 7,1.096457796,1.6638260663e-14,0.00023914051414,0.0016084744161,0.00025224033536,15.7520340895,12.6720355236,0.0,12.6720355236,3.0799985659,0.0,3.0799985659,2.0821278972e-07,11.7141427419
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 7 -> Baustoff  Kalk-Gips-Innenputz,0.0198450611,1.2743206696e-16,1.946764789e-07,2.4977091538e-05,4.9584387902e-06,0.2172263687,0.1859183143,0.0,0.1859183143,0.0313080544,0.0,0.0313080544,1.9341827401e-09,0.1780866777
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 7 -> Baustoff  Bewehrungsstahl,0.4461435598,1.361413445e-14,0.00017366519504,0.00083729454392,0.00011384497306,8.2180965742,5.7446976996,0.0,5.7446976996,2.4733988746,0.0,2.4733988746,1.502979436e-07,4.9797679553
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 7 -> Baustoff  Transportbeton C20/25,0.3185652544,1.4620449809e-15,4.7571439566e-06,0.0004754143959,8.9563852914e-05,1.8492774031,1.5500287468,0.0,1.5500287468,0.2992486563,0.0,0.2992486563,2.6514069986e-08,1.4658333137
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 7 -> Baustoff  XPS-Dämmstoff,0.1982632032,9.0146440399e-16,4.1872988231e-05,0.00012955538157,1.7420115671e-05,2.8082250166,2.6395937307,0.0,2.6395937307,0.1686312859,0.0,0.1686312859,1.407904047e-08,2.5787113886
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 7 -> Baustoff  Bitumenbahnen PYE PV 200 S5 (ungeschiefert),0.0266540276,2.3146164714e-16,7.8926155323e-06,4.402063173e-05,1.0514503135e-05,1.2715190139,1.2260064089,0.0,1.2260064089,0.045512605,0.0,0.045512605,5.2498834722e-09,1.2054953045
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 7 -> Baustoff  PE-HD mit PP-Vlies zur Abdichtung,0.0453448718,1.885225293e-16,4.7516133554e-06,2.4894775575e-05,3.4447257852e-06,0.6779928465,0.6443306272,0.0,0.6443306272,0.0336622193,0.0,0.0336622193,3.4894217225e-09,0.6318879738
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 7 -> Baustoff  Kies 2/32 getrocknet,0.0416418181,1.1320058498e-16,6.0062815372e-06,7.231759587e-05,1.2493726002e-05,0.7096968665,0.6814599961,0.0,0.6814599961,0.0282368704,0.0,0.0282368704,6.6482477263e-09,0.6743601283
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07,0.7845538753,1.5203611498e-14,0.00017861701548,0.0013376860314,0.00020836726477,10.284600346,7.4806447607,0.0,7.4806447607,2.8039555853,0.0,2.8039555853,1.7874619633e-07,6.6236879467
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Kalk-Gips-Innenputz,0.0198450611,1.2743206696e-16,1.946764789e-07,2.4977091538e-05,4.9584387902e-06,0.2172263687,0.1859183143,0.0,0.1859183143,0.0313080544,0.0,0.0313080544,1.9341827401e-09,0.1780866777
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Bewehrungsstahl,0.4461435598,1.361413445e-14,0.00017366519504,0.00083729454392,0.00011384497306,8.2180965742,5.7446976996,0.0,5.7446976996,2.4733988746,0.0,2.4733988746,1.502979436e-07,4.9797679553
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Transportbeton C20/25,0.3185652544,1.4620449809e-15,4.7571439566e-06,0.0004754143959,8.9563852914e-05,1.8492774031,1.5500287468,0.0,1.5500287468,0.2992486563,0.0,0.2992486563,2.6514069986e-08,1.4658333137
Cost Group 363 DachbelägeDächer : IBO_DAm_07,0.3119039207,1.4346491654e-15,6.0523498656e-05,0.00027078838475,4.3873070592e-05,5.4674337435,5.1913907629,0.0,5.1913907629,0.2760429806,0.0,0.2760429806,2.9466593391e-08,5.0904547952
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  XPS-Dämmstoff,0.1982632032,9.0146440399e-16,4.1872988231e-05,0.00012955538157,1.7420115671e-05,2.8082250166,2.6395937307,0.0,2.6395937307,0.1686312859,0.0,0.1686312859,1.407904047e-08,2.5787113886
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  Bitumenbahnen PYE PV 200 S5 (ungeschiefert),0.0266540276,2.3146164714e-16,7.8926155323e-06,4.402063173e-05,1.0514503135e-05,1.2715190139,1.2260064089,0.0,1.2260064089,0.045512605,0.0,0.045512605,5.2498834722e-09,1.2054953045
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  PE-HD mit PP-Vlies zur Abdichtung,0.0453448718,1.885225293e-16,4.7516133554e-06,2.4894775575e-05,3.4447257852e-06,0.6779928465,0.6443306272,0.0,0.6443306272,0.0336622193,0.0,0.0336622193,3.4894217225e-09,0.6318879738
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  Kies 2/32 getrocknet,0.0416418181,1.1320058498e-16,6.0062815372e-06,7.231759587e-05,1.2493726002e-05,0.7096968665,0.6814599961,0.0,0.6814599961,0.0282368704,0.0,0.0282368704,6.6482477263e-09,0.6743601283
