Life Cycle Impact Assessment,GWP,ODP,POCP,AP,EP,Total PE,PENRT,PENRM,PENRE,PERT,PERM,PERE,ADP elem.,ADP fossil
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 1 -> Baustoff  Gipsputz (Gips),0.0388610885,4.6952982505e-16,5.5250468319e-06,5.8093401136e-05,8.9696313402e-06,0.6836878561,0.5789538102,0.0,0.5789538102,0.1047340459,0.0,0.1047340459,5.9094873022e-09,0.5520180633
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 1 -> Baustoff  Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -,0.2941381872,1.2947720134e-10,6.140993642e-05,0.00069604763757,0.00045316979579,2.0416282873,1.8327787027,0.0,1.8327787027,0.2088495846,0.0,0.2088495846,4.1885076602e-07,1.7162889311
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 1 -> Baustoff  Kunstharzputz,0.1794117844,1.5252950929e-14,0.00023498083401,0.00054001653166,7.5356941176e-05,4.6060014543,4.0846012815,0.0,4.0846012815,0.5214001728,0.0,0.5214001728,4.9334569085e-07,3.9267336835
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 1 -> Baustoff  Dämmplatte mit Neopor® Plus,0.3423595443,1.5825923453e-11,0.0010290857013,0.00032249939241,3.6878126582e-05,5.167008,5.0045828354,0.034246481,4.9703363544,0.1624251646,0.0,0.1624251646,2.6362772658e-07,4.9267563038
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 1 -> Baustoff  Kunstharzestrich,0.0731534424,7.4368646296e-16,1.1378289227e-05,0.00010159471974,1.8337588053e-05,1.5227393328,1.3860686409,0.0,1.3860686409,0.136670692,0.0,0.136670692,1.0468698987e-08,1.3364672039
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 1 -> Baustoff  Kunstharzputz,0.2691176766,2.2879426393e-14,0.00035247125102,0.00081002479749,0.00011303541176,6.9090021814,6.1269019222,0.0,6.1269019222,0.7821002592,0.0,0.7821002592,7.4001853628e-07,5.8901005252
Cost Group 331 Tragende AußenwändeAußenwände : Mauerziegel_270mm_E,0.2941381872,1.2947720134e-10,6.140993642e-05,0.00069604763757,0.00045316979579,2.0416282873,1.8327787027,0.0,1.8327787027,0.2088495846,0.0,0.2088495846,4.1885076602e-07,1.7162889311
Cost Group 331 Tragende AußenwändeAußenwände : Mauerziegel_270mm_E -> Baustoff  Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -,0.2941381872,1.2947720134e-10,6.140993642e-05,0.00069604763757,0.00045316979579,2.0416282873,1.8327787027,0.0,1.8327787027,0.2088495846,0.0,0.2088495846,4.1885076602e-07,1.7162889311
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 2,0.4315491755,5.4945463636e-11,0.00014079916544,0.0019699635776,0.00018686448615,7.0758328218,6.39510324,0.0,6.39510324,0.6807295818,0.0,0.6807295818,6.058889049e-06,6.0143997062
"Cost Group 334 Außentüren und -fensterAußenwände : Fenster 2 -> Baustoff  Elastomer Fugenbänder, Polyurethan",0.1172250696,1.3963807804e-15,2.1567979076e-05,0.00016431883063,3.0104673195e-05,1.8832859586,1.62267449,0.0,1.62267449,0.2606114686,0.0,0.2606114686,5.4129663202e-08,1.5269081463
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 2 -> Baustoff Blendrahmen PVC-U,0.1680643951,3.1252074445e-12,3.3586927423e-05,0.0002376087068,3.1354580761e-05,2.2433782814,1.9964977429,0.0,1.9964977429,0.2468805385,0.0,0.2468805385,2.216743896e-06,1.8770212085
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 2 -> Baustoff Glas - Bundesverband Flachglas e.V. - Mehrscheibenisolierglas 2-fach Aufbau,0.1462597109,5.181885981e-11,8.5644258942e-05,0.0015680360402,0.0001254052322,2.9491685818,2.7759310071,0.0,2.7759310071,0.1732375747,0.0,0.1732375747,3.7880154897e-06,2.6104703514
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 2 -> Baustoff Flügelrahmen PVC-U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
