Life Cycle Impact Assessment,GWP,ODP,POCP,AP,EP,Total PE,PENRT,PENRM,PENRE,PERT,PERM,PERE,ADP elem.,ADP fossil
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 5 -> Baustoff  Gipsputz (Gips),0.0442983971,5.3522480917e-16,6.2980922159e-06,6.6221628272e-05,1.0224631038e-05,0.7793470889,0.6599590186,0.0,0.6599590186,0.1193880703,0.0,0.1193880703,6.736322263e-09,0.6292545155
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 5 -> Baustoff  Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -,0.3352929818,1.4759320215e-10,7.0002201667e-05,0.00079343620813,0.00051657574138,2.327285834,2.0892147401,0.0,2.0892147401,0.2380710939,0.0,0.2380710939,4.7745491203e-07,1.9564261238
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 5 -> Baustoff  Kunstharzputz,0.2045144588,1.7387090904e-14,0.00026785853706,0.00061557377122,8.590062294e-05,5.2504571976,4.6561045216,0.0,4.6561045216,0.594352676,0.0,0.594352676,5.6237290829e-07,4.476148637
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 5 -> Baustoff  Dämmplatte mit Neopor® Plus,0.2601742026,1.2026821171e-11,0.00078204786817,0.00024508159234,2.8025324072e-05,3.9266385552,3.8032044685,0.0260254199,3.7771790486,0.1234340867,0.0,0.1234340867,2.003424023e-07,3.7440606352
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 5 -> Baustoff  Kunstharzestrich,0.0833888183,8.477404927e-16,1.2970299979e-05,0.00011580950045,2.0903319753e-05,1.7357957373,1.5800025562,0.0,1.5800025562,0.1557931811,0.0,0.1557931811,1.1933443029e-08,1.5234610583
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 5 -> Baustoff  Kunstharzputz,0.3067716882,2.6080636356e-14,0.00040178780559,0.00092336065684,0.00012885093441,7.8756857964,6.9841567824,0.0,6.9841567824,0.891529014,0.0,0.891529014,8.4355936243e-07,6.7142229555
Cost Group 331 Tragende AußenwändeAußenwände : Mauerziegel_270mm_E,0.3352929818,1.4759320215e-10,7.0002201667e-05,0.00079343620813,0.00051657574138,2.327285834,2.0892147401,0.0,2.0892147401,0.2380710939,0.0,0.2380710939,4.7745491203e-07,1.9564261238
Cost Group 331 Tragende AußenwändeAußenwände : Mauerziegel_270mm_E -> Baustoff  Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -,0.3352929818,1.4759320215e-10,7.0002201667e-05,0.00079343620813,0.00051657574138,2.327285834,2.0892147401,0.0,2.0892147401,0.2380710939,0.0,0.2380710939,4.7745491203e-07,1.9564261238
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3,0.6146279669,3.8945360158e-12,0.0001299221251,0.0015091889501,0.00027259219466,8.4043913556,7.5215086449,0.0,7.5215086449,0.8828827107,0.0,0.8828827107,2.9216411994e-06,7.177228089
"Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff  Elastomer Fugenbänder, Polyurethan",0.1459686476,1.7387732398e-15,2.6856445879e-05,0.00020460979521,3.7486336736e-05,2.3450675301,2.0205541495,0.0,2.0205541495,0.3245133806,0.0,0.3245133806,6.7402252437e-08,1.9013059058
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Blendrahmen PVC-U,0.2092737718,3.8915080684e-12,4.1822439432e-05,0.00029587034335,3.9042721541e-05,2.7934544627,2.4860388352,0.0,2.4860388352,0.3074156275,0.0,0.3074156275,2.7602893281e-06,2.3372666638
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Isolierglas 2-Scheiben,0.2593855475,1.289174202e-15,6.1243239789e-05,0.0010087088115,0.00019606313639,3.2658693628,3.0149156602,0.0,3.0149156602,0.2509537026,0.0,0.2509537026,9.3949618843e-08,2.9386555194
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Flügelrahmen PVC-U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe)",0.8548491679,1.2071136638e-11,0.0014646645108,0.0018998255208,0.00026368020117,18.7885772865,17.0234683287,0.0260254199,16.9974429088,1.7651089578,0.0,1.7651089578,1.6182081161e-06,16.4578932859
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzputz",0.2045144588,1.7387090904e-14,0.00026785853706,0.00061557377122,8.590062294e-05,5.2504571976,4.6561045216,0.0,4.6561045216,0.594352676,0.0,0.594352676,5.6237290829e-07,4.476148637
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Dämmplatte mit Neopor® Plus",0.2601742026,1.2026821171e-11,0.00078204786817,0.00024508159234,2.8025324072e-05,3.9266385552,3.8032044685,0.0260254199,3.7771790486,0.1234340867,0.0,0.1234340867,2.003424023e-07,3.7440606352
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzestrich",0.0833888183,8.477404927e-16,1.2970299979e-05,0.00011580950045,2.0903319753e-05,1.7357957373,1.5800025562,0.0,1.5800025562,0.1557931811,0.0,0.1557931811,1.1933443029e-08,1.5234610583
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzputz",0.3067716882,2.6080636356e-14,0.00040178780559,0.00092336065684,0.00012885093441,7.8756857964,6.9841567824,0.0,6.9841567824,0.891529014,0.0,0.891529014,8.4355936243e-07,6.7142229555
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich",0.1266282165,1.7708073966e-15,4.0410067984e-05,0.00035584163696,3.4500961099e-05,2.8269641143,2.4790061222,0.0,2.4790061222,0.3479579921,0.0,0.3479579921,3.6691135216e-07,2.3701759373
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich -> Baustoff  Innenfarbe Dispersionsfarbe scheuerfest",0.0823298194,1.2355825874e-15,3.4111975768e-05,0.00028962000868,2.4276330061e-05,2.0476170254,1.8190471036,0.0,1.8190471036,0.2285699218,0.0,0.2285699218,3.6017502989e-07,1.7409214218
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich -> Baustoff  Gipsputz (Gips)",0.0442983971,5.3522480917e-16,6.2980922159e-06,6.6221628272e-05,1.0224631038e-05,0.7793470889,0.6599590186,0.0,0.6599590186,0.1193880703,0.0,0.1193880703,6.736322263e-09,0.6292545155
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5,2.3496631741,2.1154641877e-13,0.00095952268828,0.0056413049901,0.0016321550277,41.7993438897,31.1785848162,0.0033024718563,31.1752823443,10.6207590736,0.0244627545,10.5962963191,1.950370023e-06,28.7348247246
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Kunstharzputz,0.3752420003,3.1901738434e-14,0.00049146536553,0.0011294513582,0.0001576099889,9.6335098898,8.54299488,0.0,8.54299488,1.0905150098,0.0,1.0905150098,1.0318387085e-06,8.212812816
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Transportbeton C20/25,0.7575842333,3.4769084537e-15,1.131302679e-05,0.0011305892457,0.00021299297997,4.3977909846,3.6861438079,0.0,3.6861438079,0.7116471767,0.0,0.7116471767,6.3053459556e-08,3.4859175378
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Bewehrungsstahl,0.8748430625,2.6695961004e-14,0.0003405401417,0.001641851164,0.0002232386475,16.1148684465,11.2647797282,0.0,11.2647797282,4.8500887183,0.0,4.8500887183,2.9471929017e-07,9.7648287253
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Mineralwolle (Boden-Dämmung),0.0560738169,9.8015473504e-16,1.2646732871e-05,0.00023995523595,3.671224655e-05,0.8581523825,0.7418237951,0.0,0.7418237951,0.1163285874,0.0,0.1163285874,1.1819368121e-08,0.7103866648
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  PE/PP Vlies,0.0508798349,2.5380124894e-16,4.6843424432e-06,2.6686408735e-05,3.9502629934e-06,0.7668891761,0.7218204104,0.0,0.7218204104,0.0450687657,0.0,0.0450687657,4.2412494852e-09,0.7051470199
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Estrichmörtel-Zementestrich,0.2184523976,4.4020726707e-14,4.0021066347e-05,0.00037917269461,5.577508024e-05,1.7167961102,1.5069056766,0.0033024718563,1.5036032048,0.2098904335,0.0244627545,0.185427679,2.4508010587e-07,1.4225091737
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Linoleum,0.0165878286,1.0421712818e-13,5.8852012594e-05,0.001093598883,0.00094187582158,8.3113369001,4.7141165179,0.0,4.7141165179,3.5972203822,0.0,3.5972203822,2.9961784131e-07,4.4332227872
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01,2.0076692961,6.2074607892e-14,0.00084331853402,0.0039018917679,0.00059384161637,30.1461693208,23.4939184161,0.0,23.4939184161,6.6522509047,0.0,6.6522509047,1.3896114582e-06,21.4635590791
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01 -> Baustoff  Kunstharzputz,0.3752420003,3.1901738434e-14,0.00049146536553,0.0011294513582,0.0001576099889,9.6335098898,8.54299488,0.0,8.54299488,1.0905150098,0.0,1.0905150098,1.0318387085e-06,8.212812816
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01 -> Baustoff  Transportbeton C20/25,0.7575842333,3.4769084537e-15,1.131302679e-05,0.0011305892457,0.00021299297997,4.3977909846,3.6861438079,0.0,3.6861438079,0.7116471767,0.0,0.7116471767,6.3053459556e-08,3.4859175378
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01 -> Baustoff  Bewehrungsstahl,0.8748430625,2.6695961004e-14,0.0003405401417,0.001641851164,0.0002232386475,16.1148684465,11.2647797282,0.0,11.2647797282,4.8500887183,0.0,4.8500887183,2.9471929017e-07,9.7648287253
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01,0.341993878,1.4947181087e-13,0.00011620415425,0.0017394132222,0.0010383134114,11.6531745689,7.6846664001,0.0033024718563,7.6813639282,3.9685081688,0.0244627545,3.9440454143,5.6075856479e-07,7.2712656456
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  Mineralwolle (Boden-Dämmung),0.0560738169,9.8015473504e-16,1.2646732871e-05,0.00023995523595,3.671224655e-05,0.8581523825,0.7418237951,0.0,0.7418237951,0.1163285874,0.0,0.1163285874,1.1819368121e-08,0.7103866648
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  PE/PP Vlies,0.0508798349,2.5380124894e-16,4.6843424432e-06,2.6686408735e-05,3.9502629934e-06,0.7668891761,0.7218204104,0.0,0.7218204104,0.0450687657,0.0,0.0450687657,4.2412494852e-09,0.7051470199
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  Estrichmörtel-Zementestrich,0.2184523976,4.4020726707e-14,4.0021066347e-05,0.00037917269461,5.577508024e-05,1.7167961102,1.5069056766,0.0033024718563,1.5036032048,0.2098904335,0.0244627545,0.185427679,2.4508010587e-07,1.4225091737
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  Linoleum,0.0165878286,1.0421712818e-13,5.8852012594e-05,0.001093598883,0.00094187582158,8.3113369001,4.7141165179,0.0,4.7141165179,3.5972203822,0.0,3.5972203822,2.9961784131e-07,4.4332227872
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 10,1.0645209062,1.5114836296e-14,0.00023287993517,0.0014710955707,0.00022820631013,15.1286407511,12.3320345579,0.0,12.3320345579,2.7966061932,0.0,2.7966061932,1.8946285328e-07,11.4580121324
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 10 -> Baustoff  Kalk-Gips-Innenputz,0.0145928202,9.3705594255e-17,1.4315294084e-07,1.8366595325e-05,3.6461266342e-06,0.1597347234,0.1367127328,0.0,0.1367127328,0.0230219905,0.0,0.0230219905,1.4222773543e-09,0.1309538357
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 10 -> Baustoff  Bewehrungsstahl,0.3936793781,1.2013182452e-14,0.00015324306376,0.0007388330238,0.00010045739137,7.2516908009,5.0691508777,0.0,5.0691508777,2.1825399232,0.0,2.1825399232,1.3262368058e-07,4.3941729264
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 10 -> Baustoff  Transportbeton C20/25,0.2811036234,1.2901160315e-15,4.1977283617e-06,0.00041950811484,7.9031605727e-05,1.631811918,1.3677533603,0.0,1.3677533603,0.2640585577,0.0,0.2640585577,2.3396152098e-08,1.2934588759
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 10 -> Baustoff  XPS-Dämmstoff,0.2915807884,1.3257613988e-15,6.158156795e-05,0.00019053389477,2.5619333184e-05,4.1299870629,3.8819852022,0.0,3.8819852022,0.2480018607,0.0,0.2480018607,2.0705696537e-08,3.7924470479
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 10 -> Baustoff  Bitumenbahnen PYE PV 200 S5 (ungeschiefert),0.0195997095,1.7020245931e-16,5.8037372091e-06,3.2370027058e-05,7.7317098277e-06,0.9349957796,0.9015286485,0.0,0.9015286485,0.0334671311,0.0,0.0334671311,3.8604368762e-09,0.8864460616
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 10 -> Baustoff  PE-HD mit PP-Vlies zur Abdichtung,0.0333437906,1.3862771011e-16,3.4940401089e-06,1.8306065299e-05,2.5330364988e-06,0.4985536537,0.4738005571,0.0,0.4738005571,0.0247530966,0.0,0.0247530966,2.5659031035e-09,0.4646510058
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 10 -> Baustoff  Kies 2/32 getrocknet,0.0306207959,8.3240650004e-17,4.4166448376e-06,5.3177849637e-05,9.1871068825e-06,0.5218668127,0.5011031792,0.0,0.5011031792,0.0207636334,0.0,0.0207636334,4.8887067344e-09,0.4958823793
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07,0.6893758218,1.3397004077e-14,0.00015758394507,0.001176707734,0.00018313512374,9.0432374423,6.5736169708,0.0,6.5736169708,2.4696204714,0.0,2.4696204714,1.5744211003e-07,5.8185856379
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Kalk-Gips-Innenputz,0.0145928202,9.3705594255e-17,1.4315294084e-07,1.8366595325e-05,3.6461266342e-06,0.1597347234,0.1367127328,0.0,0.1367127328,0.0230219905,0.0,0.0230219905,1.4222773543e-09,0.1309538357
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Bewehrungsstahl,0.3936793781,1.2013182452e-14,0.00015324306376,0.0007388330238,0.00010045739137,7.2516908009,5.0691508777,0.0,5.0691508777,2.1825399232,0.0,2.1825399232,1.3262368058e-07,4.3941729264
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Transportbeton C20/25,0.2811036234,1.2901160315e-15,4.1977283617e-06,0.00041950811484,7.9031605727e-05,1.631811918,1.3677533603,0.0,1.3677533603,0.2640585577,0.0,0.2640585577,2.3396152098e-08,1.2934588759
Cost Group 363 DachbelägeDächer : IBO_DAm_07,0.3751450844,1.7178322182e-15,7.5295990106e-05,0.00029438783677,4.5071186393e-05,6.0854033089,5.7584175871,0.0,5.7584175871,0.3269857218,0.0,0.3269857218,3.2020743251e-08,5.6394264945
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  XPS-Dämmstoff,0.2915807884,1.3257613988e-15,6.158156795e-05,0.00019053389477,2.5619333184e-05,4.1299870629,3.8819852022,0.0,3.8819852022,0.2480018607,0.0,0.2480018607,2.0705696537e-08,3.7924470479
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  Bitumenbahnen PYE PV 200 S5 (ungeschiefert),0.0195997095,1.7020245931e-16,5.8037372091e-06,3.2370027058e-05,7.7317098277e-06,0.9349957796,0.9015286485,0.0,0.9015286485,0.0334671311,0.0,0.0334671311,3.8604368762e-09,0.8864460616
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  PE-HD mit PP-Vlies zur Abdichtung,0.0333437906,1.3862771011e-16,3.4940401089e-06,1.8306065299e-05,2.5330364988e-06,0.4985536537,0.4738005571,0.0,0.4738005571,0.0247530966,0.0,0.0247530966,2.5659031035e-09,0.4646510058
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  Kies 2/32 getrocknet,0.0306207959,8.3240650004e-17,4.4166448376e-06,5.3177849637e-05,9.1871068825e-06,0.5218668127,0.5011031792,0.0,0.5011031792,0.0207636334,0.0,0.0207636334,4.8887067344e-09,0.4958823793
