Life Cycle Impact Assessment,GWP,ODP,POCP,AP,EP,Total PE,PENRT,PENRM,PENRE,PERT,PERM,PERE,ADP elem.,ADP fossil
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm,0.2761344132,6.5888253507e-14,5.5040086448e-05,0.00047296068693,8.4544315401e-05,5.2639735639,4.7587504656,0.0,4.7587504656,0.5052230983,0.0,0.5052230983,2.3159589634e-07,4.5885197098
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  Voranstrich (Kunstharz),0.0351998707,5.9533489489e-15,2.0617406034e-05,0.00010208896203,1.8484317026e-05,0.8336309269,0.6968635518,0.0,0.6968635518,0.1367673752,0.0,0.1367673752,2.0010609783e-07,0.66796203
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  Zementestrich,0.2012524852,5.9615396616e-14,2.0834751917e-05,0.00026673906152,4.2289488001e-05,1.7822779858,1.4797494942,0.0,1.4797494942,0.3025284916,0.0,0.3025284916,2.0517535369e-08,1.3696168948
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  PE-Noppenfolie zur Abdichtung,0.0084469438576,3.045632382e-17,1.0627644351e-06,6.2704415852e-06,7.7256683057e-07,0.1278193249,0.1220017465,0.0,0.1220017465,0.0058175783948,0.0,0.0058175783948,1.9570021298e-09,0.1191949651
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  Bitumenbahnen V 60,0.0312351135,2.8905161824e-16,1.2525164063e-05,9.7862221796e-05,2.2997943544e-05,2.5202453262,2.4601356731,0.0,2.4601356731,0.0601096531,0.0,0.0601096531,9.0152610161e-09,2.4317458199
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 3,1.0183411811,1.7642611091e-10,0.0006276424164,0.0026154613002,0.00083757815724,17.6468434332,15.6947901696,0.0,15.6947901696,1.9520532636,0.0,1.9520532636,2.0315381529e-06,15.0158486549
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 3 -> Baustoff  Innenfarbe Dispersionsfarbe scheuerfest,0.0983941387,1.4766713383e-15,4.0767956285e-05,0.00034613110462,2.9013164451e-05,2.447151169,2.173982337,0.0,2.173982337,0.2731688321,0.0,0.2731688321,4.3045292872e-07,2.0806126536
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 3 -> Baustoff  Gipsputz (Gips),0.0529419677,6.3965868677e-16,7.5269855339e-06,7.914289295e-05,1.2219676574e-05,0.9314144765,0.7887312246,0.0,0.7887312246,0.1426832518,0.0,0.1426832518,8.0507236933e-09,0.7520356122
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 3 -> Baustoff  Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -,0.4007158577,1.763918119e-10,8.3661137567e-05,0.00094825268604,0.00061737078455,2.7813893804,2.496865493,0.0,2.496865493,0.2845238873,0.0,0.2845238873,5.7061663957e-07,2.3381669603
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 3 -> Baustoff  Kunstharzestrich,0.0996597711,1.0131529051e-15,1.5501084609e-05,0.00013840642606,2.4982007249e-05,2.0744868376,1.8882950545,0.0,1.8882950545,0.1861917831,0.0,0.1861917831,1.4261914556e-08,1.8207210936
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 3 -> Baustoff  Kunstharzputz,0.3666294459,3.116952973e-14,0.00048018525241,0.0011035281905,0.00015399252442,9.4124015696,8.3469160605,0.0,8.3469160605,1.0654855092,0.0,1.0654855092,1.0081559463e-06,8.0243123353
Cost Group 331 Tragende AußenwändeAußenwände : Mauerziegel_270mm_E,0.4007158577,1.763918119e-10,8.3661137567e-05,0.00094825268604,0.00061737078455,2.7813893804,2.496865493,0.0,2.496865493,0.2845238873,0.0,0.2845238873,5.7061663957e-07,2.3381669603
Cost Group 331 Tragende AußenwändeAußenwände : Mauerziegel_270mm_E -> Baustoff  Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -,0.4007158577,1.763918119e-10,8.3661137567e-05,0.00094825268604,0.00061737078455,2.7813893804,2.496865493,0.0,2.496865493,0.2845238873,0.0,0.2845238873,5.7061663957e-07,2.3381669603
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3,0.6467240692,4.0979101432e-12,0.00013670670707,0.0015879993615,0.00028682706102,8.8432718156,7.9142846395,0.0,7.9142846395,0.9289871761,0.0,0.9289871761,3.0742103955e-06,7.5520256242
"Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff  Elastomer Fugenbänder, Polyurethan",0.1535911849,1.8295726287e-15,2.8258899528e-05,0.00021529459524,3.944388726e-05,2.4675278336,2.1260682429,0.0,2.1260682429,0.3414595907,0.0,0.3414595907,7.0922023268e-08,2.0005928113
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Blendrahmen PVC-U,0.2202021264,4.0947240752e-12,4.4006422861e-05,0.00031132080333,4.1081547063e-05,2.9393296995,2.615860713,0.0,2.615860713,0.3234689865,0.0,0.3234689865,2.9044326692e-06,2.4593196031
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Isolierglas 2-Scheiben,0.2729307578,1.356495361e-15,6.4441384677e-05,0.0010613839629,0.0002063016267,3.4364142824,3.1723556836,0.0,3.1723556836,0.2640585988,0.0,0.2640585988,9.8855703077e-08,3.0921132098
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 3 -> Baustoff Flügelrahmen PVC-U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe)",0.466289217,3.2182682635e-14,0.00049568633701,0.0012419346165,0.00017897453166,11.4868884073,10.235211115,0.0,10.235211115,1.2516772923,0.0,1.2516772923,1.0224178609e-06,9.8450334289
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzestrich",0.0996597711,1.0131529051e-15,1.5501084609e-05,0.00013840642606,2.4982007249e-05,2.0744868376,1.8882950545,0.0,1.8882950545,0.1861917831,0.0,0.1861917831,1.4261914556e-08,1.8207210936
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzputz",0.3666294459,3.116952973e-14,0.00048018525241,0.0011035281905,0.00015399252442,9.4124015696,8.3469160605,0.0,8.3469160605,1.0654855092,0.0,1.0654855092,1.0081559463e-06,8.0243123353
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich",0.1513361064,2.1163300251e-15,4.8294941819e-05,0.00042527399757,4.1232841025e-05,3.3785656455,2.9627135616,0.0,2.9627135616,0.4158520839,0.0,0.4158520839,4.3850365241e-07,2.8326482657
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich -> Baustoff  Innenfarbe Dispersionsfarbe scheuerfest",0.0983941387,1.4766713383e-15,4.0767956285e-05,0.00034613110462,2.9013164451e-05,2.447151169,2.173982337,0.0,2.173982337,0.2731688321,0.0,0.2731688321,4.3045292872e-07,2.0806126536
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich -> Baustoff  Gipsputz (Gips)",0.0529419677,6.3965868677e-16,7.5269855339e-06,7.914289295e-05,1.2219676574e-05,0.9314144765,0.7887312246,0.0,0.7887312246,0.1426832518,0.0,0.1426832518,8.0507236933e-09,0.7520356122
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5,1.4779452399,1.3306333694e-13,0.00060354267171,0.0035483978933,0.0010266304467,26.2919136726,19.6114241071,0.0020772647815,19.6093468423,6.6804895655,0.0153871465,6.6651024189,1.2267886407e-06,18.0742916216
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Kunstharzputz,0.2360283526,2.0066289919e-14,0.0003091332007,0.00071042831881,9.9137159497e-05,6.0595068443,5.3735696063,0.0,5.3735696063,0.685937238,0.0,0.685937238,6.4902966705e-07,5.1658840899
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Transportbeton C20/25,0.476522773,2.1869859286e-15,7.1159280522e-06,0.00071114405347,0.00013397322831,2.7662238245,2.318595599,0.0,2.318595599,0.4476282255,0.0,0.4476282255,3.9660816681e-08,2.1926526697
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Bewehrungsstahl,0.5502789311,1.6791840177e-14,0.00021420077863,0.0010327293457,0.00014041778416,10.1363009706,7.0855805042,0.0,7.0855805042,3.0507204664,0.0,3.0507204664,1.853793245e-07,6.1421067888
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Mineralwolle (Boden-Dämmung),0.0352706004,6.165202915e-16,7.9548332088e-06,0.00015093256883,2.3092114067e-05,0.5397804429,0.4666094098,0.0,0.4666094098,0.0731710331,0.0,0.0731710331,7.4344182801e-09,0.4468353598
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  PE/PP Vlies,0.03200357,1.5964175286e-16,2.9464655583e-06,1.6785831772e-05,2.4847273651e-06,0.4823756102,0.4540272203,0.0,0.4540272203,0.0283483899,0.0,0.0283483899,2.6677587482e-09,0.4435396073
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Estrichmörtel-Zementestrich,0.1374072185,2.768917018e-14,2.5173371722e-05,0.00023850077121,3.5082694087e-05,1.0798699434,0.9478482262,0.0020772647815,0.9457709614,0.1320217172,0.0153871465,0.1166345707,1.5415612751e-07,0.8947625707
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 5 -> Baustoff  Linoleum,0.0104337943,6.5552888692e-14,3.701809384e-05,0.0006878770035,0.00059244273921,5.2278560366,2.9651935413,0.0,2.9651935413,2.2626624954,0.0,2.2626624954,1.8846052798e-07,2.7885105355
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01,1.2628300567,3.9045116025e-14,0.00053044990738,0.002454301718,0.00037352817197,18.9620316394,14.7777457095,0.0,14.7777457095,4.1842859299,0.0,4.1842859299,8.7406980823e-07,13.5006435484
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01 -> Baustoff  Kunstharzputz,0.2360283526,2.0066289919e-14,0.0003091332007,0.00071042831881,9.9137159497e-05,6.0595068443,5.3735696063,0.0,5.3735696063,0.685937238,0.0,0.685937238,6.4902966705e-07,5.1658840899
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01 -> Baustoff  Transportbeton C20/25,0.476522773,2.1869859286e-15,7.1159280522e-06,0.00071114405347,0.00013397322831,2.7662238245,2.318595599,0.0,2.318595599,0.4476282255,0.0,0.4476282255,3.9660816681e-08,2.1926526697
Cost Group 351 DeckenkonstruktionenDecken : IBO_GDm_01 -> Baustoff  Bewehrungsstahl,0.5502789311,1.6791840177e-14,0.00021420077863,0.0010327293457,0.00014041778416,10.1363009706,7.0855805042,0.0,7.0855805042,3.0507204664,0.0,3.0507204664,1.853793245e-07,6.1421067888
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01,0.2151151832,9.4018220916e-14,7.309276433e-05,0.0010940961753,0.00065310227473,7.3298820332,4.8336783976,0.0020772647815,4.8316011328,2.4962036356,0.0153871465,2.4808164891,3.5271883251e-07,4.5736480732
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  Mineralwolle (Boden-Dämmung),0.0352706004,6.165202915e-16,7.9548332088e-06,0.00015093256883,2.3092114067e-05,0.5397804429,0.4666094098,0.0,0.4666094098,0.0731710331,0.0,0.0731710331,7.4344182801e-09,0.4468353598
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  PE/PP Vlies,0.03200357,1.5964175286e-16,2.9464655583e-06,1.6785831772e-05,2.4847273651e-06,0.4823756102,0.4540272203,0.0,0.4540272203,0.0283483899,0.0,0.0283483899,2.6677587482e-09,0.4435396073
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  Estrichmörtel-Zementestrich,0.1374072185,2.768917018e-14,2.5173371722e-05,0.00023850077121,3.5082694087e-05,1.0798699434,0.9478482262,0.0020772647815,0.9457709614,0.1320217172,0.0153871465,0.1166345707,1.5415612751e-07,0.8947625707
Cost Group 352 DeckenbelägeDecken : IBO_KDo_01 -> Baustoff  Linoleum,0.0104337943,6.5552888692e-14,3.701809384e-05,0.0006878770035,0.00059244273921,5.2278560366,2.9651935413,0.0,2.9651935413,2.2626624954,0.0,2.2626624954,1.8846052798e-07,2.7885105355
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 9,0.8982701653,1.2168962846e-14,0.00019496559133,0.0012058353225,0.00018708890801,12.8770036365,10.6231224715,0.0,10.6231224715,2.2538811649,0.0,2.2538811649,1.5422482463e-07,9.9163020064
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 9 -> Baustoff  Kalk-Gips-Innenputz,0.0137683921,8.8411653109e-17,1.3506544884e-07,1.7328965976e-05,3.4401370136e-06,0.1507104359,0.1289890834,0.0,0.1289890834,0.0217213525,0.0,0.0217213525,1.3419251335e-09,0.1235555378
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 9 -> Baustoff  Bewehrungsstahl,0.3095318987,9.4454100998e-15,0.00012048793798,0.00058091025697,7.8985003591e-05,5.701669296,3.9856390336,0.0,3.9856390336,1.7160302623,0.0,1.7160302623,1.0427587003e-07,3.4549350687
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 9 -> Baustoff  Transportbeton C20/25,0.2210187862,1.0143586051e-15,3.3004797874e-06,0.00032983984059,6.2138898659e-05,1.283018287,1.0754012482,0.0,1.0754012482,0.2076170388,0.0,0.2076170388,1.8395313e-08,1.016986929
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 9 -> Baustoff  XPS-Dämmstoff,0.2751077961,1.2508618917e-15,5.8102488617e-05,0.00017976959374,2.4171957035e-05,3.8966615222,3.6626706421,0.0,3.6626706421,0.2339908802,0.0,0.2339908802,1.9535918577e-08,3.5781909874
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 9 -> Baustoff  Bitumenbahnen PYE PV 200 S5 (ungeschiefert),0.0184924148,1.6058679218e-16,5.4758523752e-06,3.0541267319e-05,7.2949032836e-06,0.882172758,0.8505963681,0.0,0.8505963681,0.03157639,0.0,0.03157639,3.6423396988e-09,0.8363658789
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 9 -> Baustoff  PE-HD mit PP-Vlies zur Abdichtung,0.0314600177,1.3079587313e-16,3.2966426873e-06,1.7271855623e-05,2.3899314233e-06,0.4703876331,0.4470329742,0.0,0.4470329742,0.0233546589,0.0,0.0233546589,2.4209412139e-09,0.438400331
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 9 -> Baustoff  Kies 2/32 getrocknet,0.0288908598,7.8537930753e-17,4.1671244326e-06,5.017354228e-05,8.6680770047e-06,0.4923837043,0.472793122,0.0,0.472793122,0.0195905823,0.0,0.0195905823,4.6125169728e-09,0.4678672736
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07,0.544319077,1.0548180358e-14,0.00012392348322,0.00092807906353,0.00014456403926,7.1353980188,5.1900293652,0.0,5.1900293652,1.9453686536,0.0,1.9453686536,1.2401310816e-07,4.5954775356
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Kalk-Gips-Innenputz,0.0137683921,8.8411653109e-17,1.3506544884e-07,1.7328965976e-05,3.4401370136e-06,0.1507104359,0.1289890834,0.0,0.1289890834,0.0217213525,0.0,0.0217213525,1.3419251335e-09,0.1235555378
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Bewehrungsstahl,0.3095318987,9.4454100998e-15,0.00012048793798,0.00058091025697,7.8985003591e-05,5.701669296,3.9856390336,0.0,3.9856390336,1.7160302623,0.0,1.7160302623,1.0427587003e-07,3.4549350687
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Transportbeton C20/25,0.2210187862,1.0143586051e-15,3.3004797874e-06,0.00032983984059,6.2138898659e-05,1.283018287,1.0754012482,0.0,1.0754012482,0.2076170388,0.0,0.2076170388,1.8395313e-08,1.016986929
Cost Group 363 DachbelägeDächer : IBO_DAm_07,0.3539510883,1.6207824878e-15,7.1042108112e-05,0.00027775625896,4.2524868747e-05,5.7416056176,5.4330931063,0.0,5.4330931063,0.3085125113,0.0,0.3085125113,3.0211716463e-08,5.3208244709
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  XPS-Dämmstoff,0.2751077961,1.2508618917e-15,5.8102488617e-05,0.00017976959374,2.4171957035e-05,3.8966615222,3.6626706421,0.0,3.6626706421,0.2339908802,0.0,0.2339908802,1.9535918577e-08,3.5781909874
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  Bitumenbahnen PYE PV 200 S5 (ungeschiefert),0.0184924148,1.6058679218e-16,5.4758523752e-06,3.0541267319e-05,7.2949032836e-06,0.882172758,0.8505963681,0.0,0.8505963681,0.03157639,0.0,0.03157639,3.6423396988e-09,0.8363658789
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  PE-HD mit PP-Vlies zur Abdichtung,0.0314600177,1.3079587313e-16,3.2966426873e-06,1.7271855623e-05,2.3899314233e-06,0.4703876331,0.4470329742,0.0,0.4470329742,0.0233546589,0.0,0.0233546589,2.4209412139e-09,0.438400331
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  Kies 2/32 getrocknet,0.0288908598,7.8537930753e-17,4.1671244326e-06,5.017354228e-05,8.6680770047e-06,0.4923837043,0.472793122,0.0,0.472793122,0.0195905823,0.0,0.0195905823,4.6125169728e-09,0.4678672736
