Life Cycle Impact Assessment,GWP,ODP,POCP,AP,EP,Total PE,PENRT,PENRM,PENRE,PERT,PERM,PERE,ADP elem.,ADP fossil
Cost Group 324 Unterböden und BodenplattenGründung : G_Bodenplatte_Stahlbeton-Ortbauweise_C25/30_250mm_2% -> Baustoff  Transportbeton C20/25,0.2230842709,1.0238380807e-15,3.3313237292e-06,0.00033292228966,6.2719604707e-05,1.2950084654,1.0854511851,0.0,1.0854511851,0.2095572803,0.0,0.2095572803,1.8567222541e-08,1.0264909672
Cost Group 324 Unterböden und BodenplattenGründung : G_Bodenplatte_Stahlbeton-Ortbauweise_C25/30_250mm_2% -> Baustoff  Bewehrungsstahl,0.0998908471,3.0481834651e-15,3.8883366251e-05,0.0001874689422,2.548971187e-05,1.8400190027,1.2862288532,0.0,1.2862288532,0.5537901495,0.0,0.5537901495,3.3651475106e-08,1.1149622767
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm,0.2673388483,6.3789549453e-14,5.3286923381e-05,0.0004578957177,8.1851369571e-05,5.096302969,4.6071724777,0.0,4.6071724777,0.4891304913,0.0,0.4891304913,2.2421899347e-07,4.442363993
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  Voranstrich (Kunstharz),0.0340786676,5.7637200406e-15,1.996069059e-05,9.8837175749e-05,1.789554575e-05,0.8070777173,0.6746667218,0.0,0.6746667218,0.1324109955,0.0,0.1324109955,1.9373222302e-07,0.6466857851
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  Zementestrich,0.1948420951,5.7716498589e-14,2.0171113468e-05,0.0002582427618,4.0942463073e-05,1.725508018,1.4326158081,0.0,1.4326158081,0.2928922099,0.0,0.2928922099,1.9864001053e-08,1.3259912047
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  PE-Noppenfolie zur Abdichtung,0.0081778877759,2.9486214477e-17,1.0289127558e-06,6.0707124912e-06,7.4795866366e-07,0.1237479629,0.1181156887,0.0,0.1181156887,0.0056322741149,0.0,0.0056322741149,1.8946667652e-09,0.1153983103
Cost Group 325 BodenbelägeGründung : G_Voranstrich_Kunstharz_5mm -> Baustoff  Bitumenbahnen V 60,0.0302401978,2.7984460832e-16,1.2126206567e-05,9.4745067664e-05,2.2265402085e-05,2.4399692708,2.381774259,0.0,2.381774259,0.0581950118,0.0,0.0581950118,8.7281026253e-09,2.354288693
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 2,1.436649905,1.4367114868e-10,0.0024548722532,0.0027677508023,0.00068098241985,24.8649521171,22.833278693,0.0610566136,22.7722220793,2.0316734242,0.0,2.0316734242,2.2391045694e-06,22.1095405521
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 2 -> Baustoff  Innenfarbe Dispersionsfarbe scheuerfest,0.0643829506,9.6624106964e-16,2.6675992596e-05,0.00022648647677,1.8984394377e-05,1.6012621778,1.4225176342,0.0,1.4225176342,0.1787445436,0.0,0.1787445436,2.8166138766e-07,1.3614223719
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 2 -> Baustoff  Gipsputz (Gips),0.0346419018,4.1855250906e-16,4.9251870505e-06,5.1786143303e-05,7.9957896229e-06,0.6094591915,0.5160962242,0.0,0.5160962242,0.0933629673,0.0,0.0933629673,5.26788844e-09,0.4920849179
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 2 -> Baustoff  Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -,0.2622033142,1.1541973395e-10,5.4742599082e-05,0.00062047705936,0.00040396870431,1.8199666914,1.6337921121,0.0,1.6337921121,0.1861745793,0.0,0.1861745793,3.7337572543e-07,1.5299497499
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 2 -> Baustoff  Kunstharzputz,0.1599328701,1.3596923009e-14,0.00020946873321,0.00048138640444,6.7175363782e-05,4.1059233356,3.6411320936,0.0,3.6411320936,0.464791242,0.0,0.464791242,4.3978266283e-07,3.5004043363
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 2 -> Baustoff  Dämmplatte mit Neopor® Plus,0.6103784621,2.8215374684e-11,0.0018347137043,0.00057497063087,6.5748464046e-05,9.2120416951,8.9224606865,0.0610566136,8.8614040729,0.2895810086,0.0,0.2895810086,4.7001080882e-07,8.7837070297
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 2 -> Baustoff  Kunstharzestrich,0.0652111011,6.6294369052e-16,1.0142937148e-05,9.0564480863e-05,1.634665804e-05,1.3574140223,1.2355818021,0.0,1.2355818021,0.1218322202,0.0,0.1218322202,9.3321020173e-09,1.191365642
Cost Group 330 AußenwändeBauwerk - Baukonstruktionen : Außenwand 2 -> Baustoff  Kunstharzputz,0.2398993051,2.0395384514e-14,0.00031420309981,0.00072207960667,0.00010076304567,6.1588850034,5.4616981403,0.0,5.4616981403,0.697186863,0.0,0.697186863,6.5967399425e-07,5.2506065045
Cost Group 331 Tragende AußenwändeAußenwände : Mauerziegel_270mm_E,0.2622033142,1.1541973395e-10,5.4742599082e-05,0.00062047705936,0.00040396870431,1.8199666914,1.6337921121,0.0,1.6337921121,0.1861745793,0.0,0.1861745793,3.7337572543e-07,1.5299497499
Cost Group 331 Tragende AußenwändeAußenwände : Mauerziegel_270mm_E -> Baustoff  Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -,0.2622033142,1.1541973395e-10,5.4742599082e-05,0.00062047705936,0.00040396870431,1.8199666914,1.6337921121,0.0,1.6337921121,0.1861745793,0.0,0.1861745793,3.7337572543e-07,1.5299497499
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 1,0.4031962656,1.0993200388e-10,0.000170662939,0.0027106013819,0.00022764224257,6.9127504926,6.3975656548,0.0,6.3975656548,0.5151848379,0.0,0.5151848379,9.5775184118e-06,6.0291472584
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 1 -> Baustoff Flügelrahmen PVC-U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 1 -> Baustoff Blendrahmen PVC-U,0.1741095778,3.2376194155e-12,3.4795030494e-05,0.00024615535963,3.2482387566e-05,2.3240713486,2.0683106547,0.0,2.0683106547,0.255760694,0.0,0.255760694,2.2964789392e-06,1.9445366158
Cost Group 334 Außentüren und -fensterAußenwände : Fenster 1 -> Baustoff Glas - Bundesverband Flachglas e.V. - Mehrscheibenisolierglas 3-fach Aufbau,0.2290866878,1.0669438446e-10,0.00013586790851,0.0024644460223,0.000195159855,4.588679144,4.3292550001,0.0,4.3292550001,0.2594241439,0.0,0.2594241439,7.2810394726e-06,4.0846106425
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe)",1.0754217384,2.8250029935e-11,0.0023685284745,0.0018690011228,0.00025003353154,20.8342640563,19.2608727225,0.0610566136,19.1998161088,1.5733913339,0.0,1.5733913339,1.5787995679e-06,18.7260835125
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzputz",0.1599328701,1.3596923009e-14,0.00020946873321,0.00048138640444,6.7175363782e-05,4.1059233356,3.6411320936,0.0,3.6411320936,0.464791242,0.0,0.464791242,4.3978266283e-07,3.5004043363
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Dämmplatte mit Neopor® Plus",0.6103784621,2.8215374684e-11,0.0018347137043,0.00057497063087,6.5748464046e-05,9.2120416951,8.9224606865,0.0610566136,8.8614040729,0.2895810086,0.0,0.2895810086,4.7001080882e-07,8.7837070297
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzestrich",0.0652111011,6.6294369052e-16,1.0142937148e-05,9.0564480863e-05,1.634665804e-05,1.3574140223,1.2355818021,0.0,1.2355818021,0.1218322202,0.0,0.1218322202,9.3321020173e-09,1.191365642
"Cost Group 335 Außenwandbekleidungen, außenAußenwände : WDVS (Roe) -> Baustoff  Kunstharzputz",0.2398993051,2.0395384514e-14,0.00031420309981,0.00072207960667,0.00010076304567,6.1588850034,5.4616981403,0.0,5.4616981403,0.697186863,0.0,0.697186863,6.5967399425e-07,5.2506065045
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich",0.0990248524,1.3847935787e-15,3.1601179646e-05,0.00027827262007,2.6980184e-05,2.2107213694,1.9386138584,0.0,1.9386138584,0.272107511,0.0,0.272107511,2.869292761e-07,1.8535072898
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich -> Baustoff  Innenfarbe Dispersionsfarbe scheuerfest",0.0643829506,9.6624106964e-16,2.6675992596e-05,0.00022648647677,1.8984394377e-05,1.6012621778,1.4225176342,0.0,1.4225176342,0.1787445436,0.0,0.1787445436,2.8166138766e-07,1.3614223719
"Cost Group 336 Außenwandbekleidungen, innenAußenwände : Gips-Putz/Anstrich -> Baustoff  Gipsputz (Gips)",0.0346419018,4.1855250906e-16,4.9251870505e-06,5.1786143303e-05,7.9957896229e-06,0.6094591915,0.5160962242,0.0,0.5160962242,0.0933629673,0.0,0.0933629673,5.26788844e-09,0.4920849179
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 2,1.4559777096,8.7154774454e-07,0.00091309805532,0.0037270792846,0.0014950098581,25.3418371858,20.9369654421,3.6906585043,17.2463069378,4.4048717437,0.0279309684,4.3769407754,0.0007392493152,19.7265999142
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 2 -> Baustoff  Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -,0.2219971867,9.7721328594e-11,4.6348395807e-05,0.00052533341161,0.00034202434146,1.5408938922,1.3832672315,0.0,1.3832672315,0.1576266607,0.0,0.1576266607,3.1612247494e-07,1.2953480061
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 2 -> Baustoff  Dampfbremse PE,0.0889467121,3.6605839998e-16,2.7849796238e-05,0.00048902355902,1.2364238997e-05,1.3584904092,1.270699864,0.0,1.270699864,0.0877905452,0.0,0.0877905452,0.00073730333781,1.2434083494
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 2 -> Baustoff  PU-Dämmplatten aus Blockschaumstoff,0.8804586053,8.7144987739e-07,0.0007394481805,0.0012808769677,0.00021661024583,12.8905143113,12.2564813295,3.6868878236,8.5695935059,0.6340329818,0.0,0.6340329818,1.0763515209e-06,11.5142623969
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 2 -> Baustoff  Estrichmörtel-Zementestrich,0.2494235475,5.0261777565e-14,4.5695064238e-05,0.00043293000959,6.3682607862e-05,1.9601953595,1.720547651,0.0037706807287,1.7167769703,0.2396477085,0.0279309684,0.2117167402,2.7982640652e-07,1.6241858102
Cost Group 350 DeckenBauwerk - Baukonstruktionen : Zwischendecke 2 -> Baustoff  Linoleum,0.0151516581,9.5194032576e-14,5.375661853e-05,0.0009989153367,0.00086032842398,7.5917432136,4.3059693661,0.0,4.3059693661,3.2857738475,0.0,3.2857738475,2.7367699575e-07,4.0493953517
Cost Group 351 DeckenkonstruktionenDecken : Hochlochziegel,0.2219971867,9.7721328594e-11,4.6348395807e-05,0.00052533341161,0.00034202434146,1.5408938922,1.3832672315,0.0,1.3832672315,0.1576266607,0.0,0.1576266607,3.1612247494e-07,1.2953480061
Cost Group 351 DeckenkonstruktionenDecken : Hochlochziegel -> Baustoff  Mauersteine aus Leichtbeton aus natürlichen Zuschlägen - Hohlblock -,0.2219971867,9.7721328594e-11,4.6348395807e-05,0.00052533341161,0.00034202434146,1.5408938922,1.3832672315,0.0,1.3832672315,0.1576266607,0.0,0.1576266607,3.1612247494e-07,1.2953480061
Cost Group 352 DeckenbelägeDecken : Schwimmender Estrich,1.2339805229,8.7145002321e-07,0.00086674965951,0.003201745873,0.0011529855167,23.8009432936,19.5536982106,3.6906585043,15.8630397063,4.247245083,0.0279309684,4.2193141146,0.00073893319273,18.4312519081
Cost Group 352 DeckenbelägeDecken : Schwimmender Estrich -> Baustoff  Dampfbremse PE,0.0889467121,3.6605839998e-16,2.7849796238e-05,0.00048902355902,1.2364238997e-05,1.3584904092,1.270699864,0.0,1.270699864,0.0877905452,0.0,0.0877905452,0.00073730333781,1.2434083494
Cost Group 352 DeckenbelägeDecken : Schwimmender Estrich -> Baustoff  PU-Dämmplatten aus Blockschaumstoff,0.8804586053,8.7144987739e-07,0.0007394481805,0.0012808769677,0.00021661024583,12.8905143113,12.2564813295,3.6868878236,8.5695935059,0.6340329818,0.0,0.6340329818,1.0763515209e-06,11.5142623969
Cost Group 352 DeckenbelägeDecken : Schwimmender Estrich -> Baustoff  Estrichmörtel-Zementestrich,0.2494235475,5.0261777565e-14,4.5695064238e-05,0.00043293000959,6.3682607862e-05,1.9601953595,1.720547651,0.0037706807287,1.7167769703,0.2396477085,0.0279309684,0.2117167402,2.7982640652e-07,1.6241858102
Cost Group 352 DeckenbelägeDecken : Schwimmender Estrich -> Baustoff  Linoleum,0.0151516581,9.5194032576e-14,5.375661853e-05,0.0009989153367,0.00086032842398,7.5917432136,4.3059693661,0.0,4.3059693661,3.2857738475,0.0,3.2857738475,2.7367699575e-07,4.0493953517
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 3,1.9159992304,2.4329988093e-14,0.00042110446539,0.0023972539064,0.00036456246007,26.7741335685,22.276594348,0.0,22.276594348,4.4975392205,0.0,4.4975392205,3.0590348642e-07,20.8583569207
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 3 -> Baustoff  Kalk-Gips-Innenputz,0.0133298347,8.5595522995e-17,1.3076327979e-07,1.6776995493e-05,3.3305601298e-06,0.1459099352,0.1248804616,0.0,0.1248804616,0.0210294736,0.0,0.0210294736,1.2991814945e-09,0.1196199879
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 3 -> Baustoff  Bewehrungsstahl,0.5993450823,1.8289100791e-14,0.00023330019751,0.0011248136532,0.00015293827122,11.040114016,7.717373119,0.0,7.717373119,3.322740897,0.0,3.322740897,2.0190885064e-07,6.6897736604
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 3 -> Baustoff  Transportbeton C20/25,0.4279575809,1.9640975426e-15,6.3907026642e-06,0.00063866724955,0.00012031924168,2.4843019541,2.0822941102,0.0,2.0822941102,0.4020078439,0.0,0.4020078439,3.5618753446e-08,1.9691867533
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 3 -> Baustoff  XPS-Dämmstoff,0.7990347943,3.6330565277e-15,0.00016875534137,0.00052213046087,7.0206061017e-05,11.3176296066,10.6380165332,0.0,10.6380165332,0.6796130734,0.0,0.6796130734,5.6740953562e-08,10.3926502279
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 3 -> Baustoff  Bitumenbahnen PYE PV 200 S5 (ungeschiefert),0.0179033856,1.5547170514e-16,5.3014329155e-06,2.9568452315e-05,7.0625425473e-06,0.8540733709,0.8235027671,0.0,0.8235027671,0.0305706038,0.0,0.0305706038,3.5263221587e-09,0.8097255543
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 3 -> Baustoff  PE-HD mit PP-Vlies zur Abdichtung,0.0304579382,1.2662970064e-16,3.1916364531e-06,1.6721704245e-05,2.3138061885e-06,0.455404622,0.4327938668,0.0,0.4327938668,0.0226107552,0.0,0.0226107552,2.3438282404e-09,0.4244361947
Cost Group 360 DächerBauwerk - Baukonstruktionen : Dach 3 -> Baustoff  Kies 2/32 getrocknet,0.0279706144,7.603630315e-17,4.034391199e-06,4.8575390698e-05,8.3919772845e-06,0.4767000638,0.4577334901,0.0,0.4577334901,0.0189665737,0.0,0.0189665737,4.4655968838e-09,0.4529645422
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07,1.0406324979,2.0338793856e-14,0.00023982166345,0.0017802578982,0.00027658807303,13.6703259053,9.9245476907,0.0,9.9245476907,3.7457782145,0.0,3.7457782145,2.3882678558e-07,8.7785804016
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Kalk-Gips-Innenputz,0.0133298347,8.5595522995e-17,1.3076327979e-07,1.6776995493e-05,3.3305601298e-06,0.1459099352,0.1248804616,0.0,0.1248804616,0.0210294736,0.0,0.0210294736,1.2991814945e-09,0.1196199879
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Bewehrungsstahl,0.5993450823,1.8289100791e-14,0.00023330019751,0.0011248136532,0.00015293827122,11.040114016,7.717373119,0.0,7.717373119,3.322740897,0.0,3.322740897,2.0190885064e-07,6.6897736604
Cost Group 361 DachkonstruktionenDächer : IBO_DAm_07 -> Baustoff  Transportbeton C20/25,0.4279575809,1.9640975426e-15,6.3907026642e-06,0.00063866724955,0.00012031924168,2.4843019541,2.0822941102,0.0,2.0822941102,0.4020078439,0.0,0.4020078439,3.5618753446e-08,1.9691867533
Cost Group 363 DachbelägeDächer : IBO_DAm_07,0.8753667325,3.9911942366e-15,0.00018128280194,0.00061699600813,8.7974387037e-05,13.1038076633,12.3520466573,0.0,12.3520466573,0.751761006,0.0,0.751761006,6.7076700845e-08,12.079776519
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  XPS-Dämmstoff,0.7990347943,3.6330565277e-15,0.00016875534137,0.00052213046087,7.0206061017e-05,11.3176296066,10.6380165332,0.0,10.6380165332,0.6796130734,0.0,0.6796130734,5.6740953562e-08,10.3926502279
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  Bitumenbahnen PYE PV 200 S5 (ungeschiefert),0.0179033856,1.5547170514e-16,5.3014329155e-06,2.9568452315e-05,7.0625425473e-06,0.8540733709,0.8235027671,0.0,0.8235027671,0.0305706038,0.0,0.0305706038,3.5263221587e-09,0.8097255543
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  PE-HD mit PP-Vlies zur Abdichtung,0.0304579382,1.2662970064e-16,3.1916364531e-06,1.6721704245e-05,2.3138061885e-06,0.455404622,0.4327938668,0.0,0.4327938668,0.0226107552,0.0,0.0226107552,2.3438282404e-09,0.4244361947
Cost Group 363 DachbelägeDächer : IBO_DAm_07 -> Baustoff  Kies 2/32 getrocknet,0.0279706144,7.603630315e-17,4.034391199e-06,4.8575390698e-05,8.3919772845e-06,0.4767000638,0.4577334901,0.0,0.4577334901,0.0189665737,0.0,0.0189665737,4.4655968838e-09,0.4529645422
